,PSZACcontroller_oveHeaCor_u,PSZACcontroller_oveHeaPer1_u,PSZACcontroller_oveHeaPer2_u,PSZACcontroller_oveHeaPer3_u,PSZACcontroller_oveHeaPer4_u,TDryBul,HGloHor,Occupancy[core_zn],Occupancy[perimeter_zn_1],Occupancy[perimeter_zn_2],Occupancy[perimeter_zn_3],Occupancy[perimeter_zn_4],senTemRoom_y,senTemRoom1_y,senTemRoom2_y,senTemRoom3_y,senTemRoom4_y,timestamp
2020-01-26 14:45:00,0.159,0.248,0.131,0.827,0.223,-12.75,118.5,14.2177,10.77775,6.3935,10.77775,6.3935,302.34880323528915,300.4844397426796,299.87741297936634,310.90990797826584,302.53726548901494,2020-01-26 14:45:00
2020-01-26 14:50:00,0.184,0.248,0.154,0.713,0.232,-12.933333333333334,119.33333333333333,14.2177,10.77775,6.3935,10.77775,6.3935,302.5328978653527,300.48131988986626,300.10990622652145,310.00000266288475,302.63266356410503,2020-01-26 14:50:00
2020-01-26 14:55:00,0.184,0.248,0.154,0.713,0.232,-13.116666666666667,120.16666666666667,14.2177,10.77775,6.3935,10.77775,6.3935,302.63969433069246,300.46666891241637,300.2242387013144,309.7310251011848,302.6486029857109,2020-01-26 14:55:00
2020-01-26 15:00:00,0.184,0.248,0.154,0.713,0.232,-13.3,121.0,14.2177,10.77775,6.3935,10.77775,6.3935,302.73983454223685,300.4496807126127,300.333568699683,309.46277806665677,302.6624505364289,2020-01-26 15:00:00
2020-01-26 15:05:00,0.184,0.248,0.154,0.713,0.232,-13.391666666666667,114.41666666666667,14.2177,10.77775,6.3935,10.77775,6.3935,302.70004974533964,300.45838812026193,300.2567617325104,309.71494340859067,302.64320046935,2020-01-26 15:05:00
2020-01-26 15:10:00,0.184,0.248,0.154,0.713,0.232,-13.483333333333334,107.83333333333333,14.2177,10.77775,6.3935,10.77775,6.3935,302.65805070744193,300.46175436412403,300.18137200275925,309.9473256698201,302.62066289616155,2020-01-26 15:10:00
2020-01-26 15:15:00,0.184,0.248,0.154,0.713,0.232,-13.575000000000001,101.25,14.2177,10.77775,6.3935,10.77775,6.3935,302.6234398268643,300.4537737891016,300.1398151339966,309.80952167006876,302.6169388513004,2020-01-26 15:15:00
2020-01-26 15:20:00,0.184,0.248,0.154,0.713,0.232,-13.666666666666668,94.66666666666667,14.2177,10.77775,6.3935,10.77775,6.3935,302.5827084053218,300.4388330764533,300.09218790003575,309.67338371524113,302.6059126700719,2020-01-26 15:20:00
2020-01-26 15:25:00,0.184,0.248,0.154,0.713,0.232,-13.758333333333335,88.08333333333334,14.2177,10.77775,6.3935,10.77775,6.3935,302.5839489043431,300.42520969890063,300.09270507638735,309.5712618698637,302.6088932074961,2020-01-26 15:25:00
2020-01-26 15:30:00,0.184,0.248,0.154,0.713,0.232,-13.850000000000001,81.5,14.2177,10.77775,6.3935,10.77775,6.3935,302.5759506631227,300.4033011929252,300.08391457378394,309.4641091474905,302.6029969414121,2020-01-26 15:30:00
2020-01-26 15:35:00,0.184,0.248,0.154,0.713,0.232,-13.941666666666666,74.91666666666667,14.2177,10.77775,6.3935,10.77775,6.3935,302.56831641026383,300.37681894092276,300.0543671920196,309.51001938940544,302.582716645301,2020-01-26 15:35:00
2020-01-26 15:40:00,0.184,0.248,0.154,0.713,0.232,-14.033333333333333,68.33333333333334,14.2177,10.77775,6.3935,10.77775,6.3935,302.5518960382067,300.3424082827696,300.01758476641226,309.5436258172973,302.5547114492389,2020-01-26 15:40:00
2020-01-26 15:45:00,0.184,0.248,0.154,0.713,0.232,-14.125,61.75,14.2177,10.77775,6.3935,10.77775,6.3935,302.5349922647236,300.3298927398372,299.98127778124433,309.48257509741205,302.5559515467462,2020-01-26 15:45:00
2020-01-26 15:50:00,0.208,0.214,0.181,0.802,0.27,-14.216666666666667,55.16666666666667,14.2177,10.77775,6.3935,10.77775,6.3935,302.69807402663673,300.03583432003586,300.2308525266093,310.1202335266347,302.94101841393575,2020-01-26 15:50:00
2020-01-26 15:55:00,0.208,0.214,0.181,0.802,0.27,-14.308333333333334,48.58333333333334,14.2177,10.77775,6.3935,10.77775,6.3935,302.7967329462019,299.86889615505083,300.353756434975,310.30436392226386,303.1034269414941,2020-01-26 15:55:00
2020-01-26 16:00:00,0.208,0.214,0.181,0.802,0.27,-14.4,42.0,4.4898,3.4035,2.019,3.4035,2.019,302.8861995592167,299.70135653984613,300.4688432569325,310.4803369370954,303.25818118788885,2020-01-26 16:00:00
2020-01-26 16:05:00,0.208,0.214,0.181,0.802,0.27,-14.5,38.5,4.4898,3.4035,2.019,3.4035,2.019,302.7052283802385,299.5076376227256,300.1921560544712,310.24805553493036,303.011028789621,2020-01-26 16:05:00
2020-01-26 16:10:00,0.208,0.214,0.181,0.802,0.27,-14.6,35.0,4.4898,3.4035,2.019,3.4035,2.019,302.52962279194105,299.3180809033801,299.92880195946924,310.0250826968197,302.7763210719969,2020-01-26 16:10:00
2020-01-26 16:15:00,0.208,0.214,0.181,0.802,0.27,-14.7,31.5,4.4898,3.4035,2.019,3.4035,2.019,302.50580832555585,299.33133796022287,299.9307817876779,310.1282499655188,302.8524933169924,2020-01-26 16:15:00
2020-01-26 16:20:00,0.208,0.214,0.181,0.802,0.27,-14.8,28.0,4.4898,3.4035,2.019,3.4035,2.019,302.47822111428377,299.3385200340073,299.92487282411696,310.2206150419346,302.9171187320531,2020-01-26 16:20:00
2020-01-26 16:25:00,0.208,0.214,0.181,0.802,0.27,-14.9,24.5,4.4898,3.4035,2.019,3.4035,2.019,302.5115771918696,299.3173072608227,299.95947125629317,310.2559291800328,302.9653038050266,2020-01-26 16:25:00
2020-01-26 16:30:00,0.208,0.214,0.181,0.802,0.27,-15.0,21.0,4.4898,3.4035,2.019,3.4035,2.019,302.5395937678969,299.2936620746582,299.98866264028607,310.2868463862376,303.0084691167464,2020-01-26 16:30:00
2020-01-26 16:35:00,0.208,0.214,0.181,0.802,0.27,-15.1,17.5,4.4898,3.4035,2.019,3.4035,2.019,302.5276745245014,299.20016054898144,299.9437793424681,310.2199361208051,302.91340289835506,2020-01-26 16:35:00
2020-01-26 16:40:00,0.208,0.214,0.181,0.802,0.27,-15.2,14.0,4.4898,3.4035,2.019,3.4035,2.019,302.51295268109334,299.1075045311486,299.8984104422538,310.1530835247799,302.8208457884847,2020-01-26 16:40:00
2020-01-26 16:45:00,0.208,0.214,0.181,0.802,0.27,-15.3,10.5,4.4898,3.4035,2.019,3.4035,2.019,302.48707883395633,299.0305302725653,299.8605543421706,310.1834760111015,302.7690921459278,2020-01-26 16:45:00
2020-01-26 16:50:00,0.222,0.228,0.163,0.754,0.246,-15.4,7.0,4.4898,3.4035,2.019,3.4035,2.019,302.56809414132834,299.06572993961953,299.6255913287347,309.8282627591965,302.4672882400246,2020-01-26 16:50:00
2020-01-26 16:55:00,0.222,0.228,0.163,0.754,0.246,-15.5,3.5,4.4898,3.4035,2.019,3.4035,2.019,302.61808077137886,299.0121771865621,299.4985337687565,309.7002426494546,302.20544735419,2020-01-26 16:55:00
2020-01-26 17:00:00,0.222,0.228,0.163,0.754,0.246,-15.6,0.0,4.4898,3.4035,2.019,3.4035,2.019,302.6626126920576,298.95798425242384,299.3706727070021,309.5710278491257,301.9490192382445,2020-01-26 17:00:00
2020-01-26 17:05:00,0.222,0.228,0.163,0.754,0.246,-15.641666666666666,0.0,4.4898,3.4035,2.019,3.4035,2.019,302.3700060797066,298.6349655612856,299.1233057524818,309.37322757927615,301.71204296164035,2020-01-26 17:05:00
2020-01-26 17:10:00,0.222,0.228,0.163,0.754,0.246,-15.683333333333334,0.0,4.4898,3.4035,2.019,3.4035,2.019,302.0875773129909,298.32342731570986,298.88359661248523,309.1800272256422,301.48008409766135,2020-01-26 17:10:00
2020-01-26 17:15:00,0.222,0.228,0.163,0.754,0.246,-15.725,0.0,4.4898,3.4035,2.019,3.4035,2.019,302.01789613649265,298.257200743247,298.8508603223928,309.2165927152653,301.47262671611867,2020-01-26 17:15:00
2020-01-26 17:20:00,0.222,0.228,0.163,0.754,0.246,-15.766666666666667,0.0,4.4898,3.4035,2.019,3.4035,2.019,301.94541525480076,298.1872319647392,298.8121052630591,309.2454767069037,301.4578466236757,2020-01-26 17:20:00
2020-01-26 17:25:00,0.222,0.228,0.163,0.754,0.246,-15.808333333333334,0.0,4.4898,3.4035,2.019,3.4035,2.019,301.9532193596123,298.1675949190686,298.7865998176781,309.18935418505964,301.39732953529534,2020-01-26 17:25:00
2020-01-26 17:30:00,0.222,0.228,0.163,0.754,0.246,-15.850000000000001,0.0,4.4898,3.4035,2.019,3.4035,2.019,301.95600140623407,298.14415616670715,298.75789828124147,309.1321729138914,301.3359235070836,2020-01-26 17:30:00
2020-01-26 17:35:00,0.222,0.228,0.163,0.754,0.246,-15.891666666666667,0.0,4.4898,3.4035,2.019,3.4035,2.019,301.9110212174792,298.0701613161447,298.68220979489814,309.0498481520784,301.2336911896568,2020-01-26 17:35:00
2020-01-26 17:40:00,0.222,0.228,0.163,0.754,0.246,-15.933333333333334,0.0,4.4898,3.4035,2.019,3.4035,2.019,301.8640787226871,297.99551600511774,298.6062609817887,308.9669665863707,301.1321249858656,2020-01-26 17:40:00
2020-01-26 17:45:00,0.222,0.228,0.163,0.754,0.246,-15.975000000000001,0.0,4.4898,3.4035,2.019,3.4035,2.019,301.8067566911757,297.92136351783284,298.543784219131,308.9530180157388,301.0733180269736,2020-01-26 17:45:00
2020-01-26 17:50:00,0.216,0.184,0.146,0.782,0.234,-16.01666666666667,0.0,4.4898,3.4035,2.019,3.4035,2.019,301.7008888869176,297.4912095717944,298.29538511810387,309.1568780325345,300.8881768240125,2020-01-26 17:50:00
2020-01-26 17:55:00,0.216,0.184,0.146,0.782,0.234,-16.058333333333334,0.0,4.4898,3.4035,2.019,3.4035,2.019,301.634022628817,297.226086370529,298.14766354535607,309.1910922651252,300.77795466359487,2020-01-26 17:55:00
2020-01-26 18:00:00,0.216,0.184,0.146,0.782,0.234,-16.1,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,301.56570178491455,296.9658129695845,298.0000230711173,309.221978790459,300.66687736057645,2020-01-26 18:00:00
2020-01-26 18:05:00,0.216,0.184,0.146,0.782,0.234,-16.191666666666666,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,301.212051199741,296.58165864335916,297.6464991882348,308.8127982216145,300.31180558646844,2020-01-26 18:05:00
2020-01-26 18:10:00,0.216,0.184,0.146,0.782,0.234,-16.283333333333335,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.8715406504266,296.21090425663937,297.30694463464806,308.4209874338467,299.97145153017914,2020-01-26 18:10:00
2020-01-26 18:15:00,0.216,0.184,0.146,0.782,0.234,-16.375,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.79374733537185,296.0864067493811,297.2436195935534,308.5515957300744,299.9458663081653,2020-01-26 18:15:00
2020-01-26 18:20:00,0.216,0.184,0.146,0.782,0.234,-16.46666666666667,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.7154100149204,295.96273606040756,297.17650222084103,308.67026830651497,299.9143579414483,2020-01-26 18:20:00
2020-01-26 18:25:00,0.216,0.184,0.146,0.782,0.234,-16.558333333333334,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.70006725502486,295.9460438856288,297.13404766899185,308.6448010149015,299.89001978497555,2020-01-26 18:25:00
2020-01-26 18:30:00,0.216,0.184,0.146,0.782,0.234,-16.65,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.68382183109065,295.9279328897231,297.09179279065216,308.62064959352233,299.86546533771894,2020-01-26 18:30:00
2020-01-26 18:35:00,0.216,0.184,0.146,0.782,0.234,-16.741666666666667,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.62814688647126,295.85775705122524,297.01433013660966,308.47857785839597,299.7615999605653,2020-01-26 18:35:00
2020-01-26 18:40:00,0.216,0.184,0.146,0.782,0.234,-16.833333333333332,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.5741094980775,295.7899995240585,296.939575943273,308.3424050387621,299.66219912295765,2020-01-26 18:40:00
2020-01-26 18:45:00,0.216,0.184,0.146,0.782,0.234,-16.925,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.5070107079292,295.70579910190446,296.8645542385802,308.35725941855964,299.58561551635324,2020-01-26 18:45:00
2020-01-26 18:50:00,0.216,0.164,0.118,0.735,0.245,-17.016666666666666,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.44148402954835,295.46243605017696,296.4875367566721,307.9960160441427,299.62426981835824,2020-01-26 18:50:00
2020-01-26 18:55:00,0.216,0.164,0.118,0.735,0.245,-17.108333333333334,0.0,1.4966,1.1345,0.6729999999999999,1.1345,0.6729999999999999,300.3878369084151,295.2833938838477,296.2342037147524,307.8370700169185,299.63235434416407,2020-01-26 18:55:00
2020-01-26 19:00:00,0.216,0.164,0.118,0.735,0.245,-17.2,0.0,0.0,0.0,0.0,0.0,0.0,300.3341808882577,295.1086509681541,295.9861098864093,307.68009191498817,299.6388399427328,2020-01-26 19:00:00
2020-01-26 19:05:00,0.216,0.164,0.118,0.735,0.245,-17.25,0.0,0.0,0.0,0.0,0.0,0.0,301.5392480960027,296.08608896944946,296.9781792798416,309.16117832528323,300.68102968942327,2020-01-26 19:05:00
2020-01-26 19:10:00,0.216,0.164,0.118,0.735,0.245,-17.3,0.0,0.0,0.0,0.0,0.0,0.0,303.201033529065,297.4890827171695,298.37851622300826,311.2135457285298,302.19533083034344,2020-01-26 19:10:00
2020-01-26 19:15:00,0.216,0.164,0.118,0.735,0.245,-17.35,0.0,0.0,0.0,0.0,0.0,0.0,303.6921382723325,297.85504157870463,298.7779585813127,310.64785639058863,302.2110465983867,2020-01-26 19:15:00
2020-01-26 19:20:00,0.216,0.164,0.118,0.735,0.245,-17.4,0.0,0.0,0.0,0.0,0.0,0.0,304.1936801728682,298.23301374305186,299.1959408202808,310.1124797950741,302.2549470634292,2020-01-26 19:20:00
2020-01-26 19:25:00,0.216,0.164,0.118,0.735,0.245,-17.45,0.0,0.0,0.0,0.0,0.0,0.0,303.3686577516545,297.81979823129865,298.5803263767844,309.70871072898825,301.6524576679222,2020-01-26 19:25:00
2020-01-26 19:30:00,0.216,0.164,0.118,0.735,0.245,-17.5,0.0,0.0,0.0,0.0,0.0,0.0,302.5553221814459,297.4157187707036,297.983843472042,309.3034873595432,301.0621403391769,2020-01-26 19:30:00
2020-01-26 19:35:00,0.216,0.164,0.118,0.735,0.245,-17.55,0.0,0.0,0.0,0.0,0.0,0.0,302.7834632684044,297.43476880739115,298.0830391727025,309.9563924906354,301.4380866218462,2020-01-26 19:35:00
2020-01-26 19:40:00,0.216,0.164,0.118,0.735,0.245,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,303.0025137119183,297.4489869035937,298.1694084722509,310.59713230979804,301.79590683047076,2020-01-26 19:40:00
2020-01-26 19:45:00,0.216,0.164,0.118,0.735,0.245,-17.65,0.0,0.0,0.0,0.0,0.0,0.0,303.23101413954305,297.554128448667,298.32239670880296,310.40263635377835,301.87932364963126,2020-01-26 19:45:00
2020-01-26 19:50:00,0.233,0.143,0.178,0.813,0.206,-17.7,0.0,0.0,0.0,0.0,0.0,0.0,303.5940704614217,297.48681497250845,299.13203219145475,310.84348994121734,301.5601132483335,2020-01-26 19:50:00
2020-01-26 19:55:00,0.233,0.143,0.178,0.813,0.206,-17.75,0.0,0.0,0.0,0.0,0.0,0.0,303.5734757499831,297.36206125826897,299.4202927439115,310.92307779764775,301.2151771237803,2020-01-26 19:55:00
2020-01-26 20:00:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.5563832542333,297.2377691127798,299.71938138160766,311.0076090829668,300.8699953187308,2020-01-26 20:00:00
2020-01-26 20:05:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.49414874450616,297.2134187996634,299.4772933711113,311.02229835644613,301.02246628540456,2020-01-26 20:05:00
2020-01-26 20:10:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.4323183505145,297.1879298246662,299.24520846477924,311.0378034603258,301.1656040540974,2020-01-26 20:10:00
2020-01-26 20:15:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.4973475952274,297.2019670736401,299.2808238405159,311.0983004033115,301.196156451563,2020-01-26 20:15:00
2020-01-26 20:20:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.56127286477135,297.2155571907628,299.311505963498,311.1582875658386,301.2288282082114,2020-01-26 20:20:00
2020-01-26 20:25:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.59724114163555,297.197079380325,299.4178415003263,311.20067050953975,301.1370883811829,2020-01-26 20:25:00
2020-01-26 20:30:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.633459069737,297.1789745424954,299.5227867527831,311.2432628041327,301.0476888217975,2020-01-26 20:30:00
2020-01-26 20:35:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.6287519293942,297.1536736846787,299.49880405992974,311.2648942004269,301.051194501664,2020-01-26 20:35:00
2020-01-26 20:40:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.62440696810245,297.1284594848951,299.47720608302416,311.286772358046,301.05296224542894,2020-01-26 20:40:00
2020-01-26 20:45:00,0.233,0.143,0.178,0.813,0.206,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.6379431704291,297.1140558724921,299.46909658502454,311.32300494715884,301.0617898524257,2020-01-26 20:45:00
2020-01-26 20:50:00,0.239,0.132,0.184,0.958,0.202,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.6988394210132,297.0097364268414,299.52652895093445,312.5222343042345,301.02866403422286,2020-01-26 20:50:00
2020-01-26 20:55:00,0.239,0.132,0.184,0.958,0.202,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.74347520164173,296.9431199745252,299.586357748184,312.8978414489082,300.9836053249996,2020-01-26 20:55:00
2020-01-26 21:00:00,0.239,0.132,0.184,0.958,0.202,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,303.78830218373764,296.87596379383257,299.64626494065266,313.284366037331,300.93869831715006,2020-01-26 21:00:00
2020-01-26 21:05:00,0.239,0.132,0.184,0.958,0.202,-17.891666666666666,0.0,0.0,0.0,0.0,0.0,0.0,303.789830947929,296.8709996045346,299.63795643412,312.8933353499577,300.93799530500144,2020-01-26 21:05:00
2020-01-26 21:10:00,0.239,0.132,0.184,0.958,0.202,-17.983333333333334,0.0,0.0,0.0,0.0,0.0,0.0,303.79174109532585,296.8653238776557,299.6309108639285,312.5112680929547,300.93646561867416,2020-01-26 21:10:00
2020-01-26 21:15:00,0.239,0.132,0.184,0.958,0.202,-18.075,0.0,0.0,0.0,0.0,0.0,0.0,303.8015700080095,296.85582635058813,299.632238218701,312.8444493591813,300.9341370433049,2020-01-26 21:15:00
2020-01-26 21:20:00,0.239,0.132,0.184,0.958,0.202,-18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,303.8113315440538,296.84637476330676,299.63341387945025,313.16939099249385,300.93182626735893,2020-01-26 21:20:00
2020-01-26 21:25:00,0.239,0.132,0.184,0.958,0.202,-18.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,303.83021889613246,296.82036697691433,299.651919467213,313.23880230061116,300.91422835436015,2020-01-26 21:25:00
2020-01-26 21:30:00,0.239,0.132,0.184,0.958,0.202,-18.35,0.0,0.0,0.0,0.0,0.0,0.0,303.84902804051757,296.79455105880146,299.67010762205757,313.31116022155857,300.8969199314681,2020-01-26 21:30:00
2020-01-26 21:35:00,0.239,0.132,0.184,0.958,0.202,-18.441666666666666,0.0,0.0,0.0,0.0,0.0,0.0,303.8598536696998,296.7730072763278,299.6750250354034,313.2241062193665,300.8864288602112,2020-01-26 21:35:00
2020-01-26 21:40:00,0.239,0.132,0.184,0.958,0.202,-18.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,303.8707506816786,296.7514160402501,299.68018979940854,313.1388916677838,300.87581202235725,2020-01-26 21:40:00
2020-01-26 21:45:00,0.239,0.132,0.184,0.958,0.202,-18.625,0.0,0.0,0.0,0.0,0.0,0.0,303.8787882867118,296.73459290822393,299.68140802264605,313.3017214330171,300.868396059183,2020-01-26 21:45:00
2020-01-26 21:50:00,0.231,0.179,0.153,0.997,0.171,-18.716666666666665,0.0,0.0,0.0,0.0,0.0,0.0,303.8235010065001,297.10138781891027,299.3428045988885,313.7745457517831,300.5367760219174,2020-01-26 21:50:00
2020-01-26 21:55:00,0.231,0.179,0.153,0.997,0.171,-18.808333333333334,0.0,0.0,0.0,0.0,0.0,0.0,303.7997906025417,297.3080073278125,299.1906871041237,313.8782155210345,300.37626812516675,2020-01-26 21:55:00
2020-01-26 22:00:00,0.231,0.179,0.153,0.997,0.171,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,303.77574310831403,297.51693667328334,299.03451224575406,313.9865244848904,300.2119598587488,2020-01-26 22:00:00
2020-01-26 22:05:00,0.231,0.179,0.153,0.997,0.171,-18.941666666666666,0.0,0.0,0.0,0.0,0.0,0.0,303.77671861843316,297.40439096623265,299.0934065464683,313.85613325704867,300.255366268137,2020-01-26 22:05:00
2020-01-26 22:10:00,0.231,0.179,0.153,0.997,0.171,-18.98333333333333,0.0,0.0,0.0,0.0,0.0,0.0,303.7774759966654,297.295536713304,299.148330874091,313.72849417997594,300.2948746238059,2020-01-26 22:10:00
2020-01-26 22:15:00,0.231,0.179,0.153,0.997,0.171,-19.025,0.0,0.0,0.0,0.0,0.0,0.0,303.78310890270484,297.240673511813,299.14617579258584,313.894632114893,300.2811400902649,2020-01-26 22:15:00
2020-01-26 22:20:00,0.231,0.179,0.153,0.997,0.171,-19.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,303.78869996075684,297.18519158206396,299.1450758927485,314.05738654673627,300.2684062174644,2020-01-26 22:20:00
2020-01-26 22:25:00,0.231,0.179,0.153,0.997,0.171,-19.10833333333333,0.0,0.0,0.0,0.0,0.0,0.0,303.7873572093441,297.2148432393612,299.09405956796235,314.0767861790306,300.20828556618204,2020-01-26 22:25:00
2020-01-26 22:30:00,0.231,0.179,0.153,0.997,0.171,-19.15,0.0,0.0,0.0,0.0,0.0,0.0,303.78607591367404,297.2435184269634,299.04396619735587,314.09783874299313,300.1490557158515,2020-01-26 22:30:00
2020-01-26 22:35:00,0.231,0.179,0.153,0.997,0.171,-19.191666666666666,0.0,0.0,0.0,0.0,0.0,0.0,303.7854116174193,297.235187123972,299.0347986634085,314.0841944010032,300.13035048040837,2020-01-26 22:35:00
2020-01-26 22:40:00,0.231,0.179,0.153,0.997,0.171,-19.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,303.78474259098033,297.2272814595511,299.0248763172496,314.07095105452447,300.11088533296487,2020-01-26 22:40:00
2020-01-26 22:45:00,0.231,0.179,0.153,0.997,0.171,-19.275,0.0,0.0,0.0,0.0,0.0,0.0,303.7862594765843,297.1983824826588,299.0194191303821,314.1509573041402,300.0959121488606,2020-01-26 22:45:00
2020-01-26 22:50:00,0.269,0.2,0.154,0.987,0.138,-19.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,304.0886757582322,297.3411526438338,299.0248448480837,314.14967186023404,299.73579773146724,2020-01-26 22:50:00
2020-01-26 22:55:00,0.269,0.2,0.154,0.987,0.138,-19.35833333333333,0.0,0.0,0.0,0.0,0.0,0.0,304.2504136216256,297.4221676835752,299.00990033463364,314.1381341569161,299.5416462596088,2020-01-26 22:55:00
2020-01-26 23:00:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.4136759653334,297.50410154621386,298.9953525656023,314.1266172238353,299.34375492964335,2020-01-26 23:00:00
2020-01-26 23:05:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.3341769625031,297.4561407239436,298.97251965671603,314.1640509312482,299.3891910643325,2020-01-26 23:05:00
2020-01-26 23:10:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.256803720683,297.40967123910303,298.949840616004,314.20092156179584,299.43006128100046,2020-01-26 23:10:00
2020-01-26 23:15:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.2453514162334,297.38556242681466,298.9421409024246,314.2288439637942,299.42103126074056,2020-01-26 23:15:00
2020-01-26 23:20:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.23332297146413,297.36119784715004,298.93416575927057,314.25687009215613,299.41293739967085,2020-01-26 23:20:00
2020-01-26 23:25:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.282326808265,297.3705916290377,298.92639871352833,314.26903310703653,299.3467619169711,2020-01-26 23:25:00
2020-01-26 23:30:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.3307967561217,297.37959846135413,298.9186285978032,314.2813795978102,299.28167740324153,2020-01-26 23:30:00
2020-01-26 23:35:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.333942212044,297.3729021827003,298.9066032294159,314.310514708807,299.2575455736082,2020-01-26 23:35:00
2020-01-26 23:40:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.33748495551663,297.36638664730594,298.89465717052957,314.33945702070463,299.2326456377214,2020-01-26 23:40:00
2020-01-26 23:45:00,0.269,0.2,0.154,0.987,0.138,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.3317817584914,297.3519219279567,298.88516804928526,314.3610103798768,299.21893967981356,2020-01-26 23:45:00
2020-01-26 23:50:00,0.236,0.172,0.153,0.832,0.118,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,304.0648366510909,297.1089790611993,298.86466989517055,313.13927309918716,298.9958983972932,2020-01-26 23:50:00
2020-01-26 23:55:00,0.236,0.172,0.153,0.832,0.118,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,303.9406392301328,296.97735246119487,298.8496571900304,312.82395089223843,298.8603920834542,2020-01-26 23:55:00
2020-01-27 00:00:00,0.236,0.172,0.153,0.832,0.118,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,303.81493800898255,296.84416857244497,298.8345239865915,312.4966594065929,298.72286257775914,2020-01-27 00:00:00
2020-01-27 00:05:00,0.236,0.172,0.153,0.832,0.118,-19.45,0.0,0.0,0.0,0.0,0.0,0.0,304.0653666585159,297.0635280482173,299.0034310089714,313.0713884131921,298.90926553418245,2020-01-27 00:05:00
2020-01-27 00:10:00,0.236,0.172,0.153,0.832,0.118,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,304.31250140779645,297.2788395656684,299.1689390551148,313.6357203123548,299.08958568438254,2020-01-27 00:10:00
2020-01-27 00:15:00,0.236,0.172,0.153,0.832,0.118,-19.549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,304.3084438653199,297.2692084429333,299.12419253440146,313.30127334811266,299.05590301744496,2020-01-27 00:15:00
