TDryBul,TDewPoi,relHum,pAtm,HHorIR,HGloHor,HDirNor,HDifHor,winDir,winSpe,nTot,nOpa,ceiHei,time
4.4,1.1,79.0,83600.0,0.0,0.0,0.0,0.0,140.0,2.6,8.0,2.0,77777.0,72849600.0
7.2,1.7,68.0,83600.0,101.0,38.0,118.0,26.0,270.0,1.5,8.0,2.0,77777.0,72853200.0
10.6,5.6,71.0,83700.0,326.0,165.0,421.0,64.0,200.0,1.5,5.0,2.0,77777.0,72856800.0
14.4,4.4,51.0,83700.0,580.0,374.0,723.0,63.0,360.0,2.6,5.0,1.0,77777.0,72860400.0
18.9,1.1,31.0,83700.0,807.0,579.0,779.0,114.0,210.0,3.6,7.0,2.0,77777.0,72864000.0
21.7,-1.7,21.0,83700.0,993.0,697.0,707.0,177.0,250.0,1.5,8.0,3.0,77777.0,72867600.0
24.4,-2.2,17.0,83700.0,1124.0,669.0,545.0,216.0,30.0,1.5,9.0,4.0,77777.0,72871200.0
25.0,-3.3,15.0,83700.0,1191.0,960.0,875.0,188.0,300.0,2.1,9.0,3.0,77777.0,72874800.0
23.9,-2.2,18.0,83700.0,1190.0,889.0,696.0,276.0,70.0,3.6,9.0,4.0,77777.0,72878400.0
25.0,-0.6,19.0,83700.0,1121.0,765.0,663.0,214.0,100.0,5.7,10.0,5.0,77777.0,72882000.0
24.4,0.6,21.0,83600.0,988.0,642.0,583.0,216.0,100.0,4.6,10.0,5.0,77777.0,72885600.0
23.9,-1.7,18.0,83600.0,802.0,477.0,358.0,265.0,100.0,3.6,10.0,6.0,7620.0,72889200.0
21.7,-1.7,21.0,83600.0,573.0,143.0,22.0,134.0,100.0,2.6,10.0,10.0,7620.0,72892800.0
20.6,2.8,31.0,83600.0,319.0,105.0,28.0,98.0,110.0,4.6,10.0,9.0,5486.0,72896400.0
18.3,2.8,36.0,83700.0,98.0,38.0,18.0,36.0,110.0,4.1,10.0,7.0,7620.0,72900000.0
17.8,1.7,34.0,83700.0,0.0,0.0,0.0,0.0,130.0,4.1,10.0,7.0,7620.0,72903600.0
17.8,1.1,33.0,83700.0,0.0,0.0,0.0,0.0,130.0,5.2,10.0,10.0,7620.0,72907200.0
16.7,1.1,35.0,83700.0,0.0,0.0,0.0,0.0,180.0,5.7,9.0,7.0,6096.0,72910800.0
13.9,1.1,42.0,83700.0,0.0,0.0,0.0,0.0,200.0,4.1,10.0,5.0,77777.0,72914400.0
13.3,1.7,45.0,83700.0,0.0,0.0,0.0,0.0,180.0,5.2,4.0,1.0,77777.0,72918000.0
13.3,0.6,42.0,83700.0,0.0,0.0,0.0,0.0,200.0,5.7,4.0,4.0,77777.0,72921600.0
13.9,0.0,39.0,83600.0,0.0,0.0,0.0,0.0,200.0,6.2,7.0,4.0,6096.0,72925200.0
12.8,0.0,42.0,83700.0,0.0,0.0,0.0,0.0,210.0,5.2,5.0,2.0,77777.0,72928800.0
11.7,0.6,47.0,83700.0,0.0,0.0,0.0,0.0,210.0,2.6,7.0,3.0,77777.0,72932400.0
11.1,1.1,50.0,83700.0,0.0,0.0,0.0,0.0,190.0,5.2,10.0,8.0,6096.0,72936000.0
11.7,1.1,49.0,83700.0,102.0,34.0,66.0,27.0,190.0,4.6,7.0,4.0,6096.0,72939600.0
15.6,2.2,41.0,83800.0,332.0,188.0,491.0,67.0,230.0,3.6,7.0,2.0,77777.0,72943200.0
18.9,3.9,37.0,83800.0,585.0,383.0,647.0,102.0,250.0,3.6,7.0,2.0,77777.0,72946800.0
21.1,2.2,29.0,83800.0,812.0,553.0,752.0,101.0,230.0,3.1,6.0,2.0,77777.0,72950400.0
22.8,1.1,24.0,83800.0,997.0,716.0,869.0,74.0,70.0,1.5,4.0,1.0,77777.0,72954000.0
23.3,1.7,24.0,83700.0,1127.0,797.0,845.0,91.0,130.0,2.6,4.0,1.0,77777.0,72957600.0
23.9,2.8,25.0,83700.0,1194.0,860.0,833.0,124.0,140.0,3.1,4.0,2.0,77777.0,72961200.0
24.4,2.8,24.0,83600.0,1193.0,875.0,860.0,115.0,360.0,2.6,5.0,2.0,77777.0,72964800.0
25.6,1.7,21.0,83500.0,1124.0,800.0,801.0,133.0,240.0,1.5,5.0,3.0,77777.0,72968400.0
26.1,1.7,20.0,83500.0,991.0,607.0,416.0,302.0,360.0,2.1,8.0,6.0,1829.0,72972000.0
22.2,5.0,33.0,83400.0,804.0,352.0,254.0,200.0,110.0,4.1,10.0,7.0,2591.0,72975600.0
21.1,6.1,38.0,83500.0,576.0,155.0,130.0,99.0,160.0,2.6,10.0,8.0,3658.0,72979200.0
21.7,7.2,39.0,83400.0,323.0,141.0,122.0,112.0,0.0,0.0,10.0,7.0,2438.0,72982800.0
20.6,5.0,36.0,83400.0,102.0,24.0,20.0,22.0,200.0,2.6,10.0,7.0,3658.0,72986400.0
20.6,5.6,38.0,83400.0,0.0,0.0,0.0,0.0,200.0,3.1,10.0,10.0,2896.0,72990000.0
19.4,5.0,39.0,83400.0,0.0,0.0,0.0,0.0,300.0,5.7,10.0,10.0,3353.0,72993600.0
17.8,5.6,45.0,83300.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,6096.0,72997200.0
17.2,6.7,50.0,83300.0,0.0,0.0,0.0,0.0,230.0,5.2,10.0,10.0,2286.0,73000800.0
13.9,7.8,67.0,83200.0,0.0,0.0,0.0,0.0,200.0,2.1,5.0,4.0,77777.0,73004400.0
14.4,7.2,62.0,83200.0,0.0,0.0,0.0,0.0,170.0,3.6,5.0,4.0,77777.0,73008000.0
11.7,6.1,69.0,83100.0,0.0,0.0,0.0,0.0,210.0,2.1,3.0,3.0,77777.0,73011600.0
11.7,6.1,69.0,83100.0,0.0,0.0,0.0,0.0,190.0,5.2,4.0,1.0,77777.0,73015200.0
12.8,6.1,64.0,83100.0,0.0,0.0,0.0,0.0,200.0,3.6,4.0,1.0,77777.0,73018800.0
11.1,5.6,69.0,83100.0,0.0,0.0,0.0,0.0,180.0,4.1,3.0,2.0,77777.0,73022400.0
11.7,5.0,64.0,83100.0,103.0,44.0,295.0,15.0,230.0,2.6,0.0,0.0,77777.0,73026000.0
16.7,4.4,45.0,83100.0,337.0,203.0,695.0,29.0,240.0,3.1,0.0,0.0,77777.0,73029600.0
19.4,3.9,36.0,83100.0,590.0,419.0,862.0,42.0,200.0,5.2,0.0,0.0,77777.0,73033200.0
20.6,2.2,30.0,83100.0,816.0,620.0,936.0,54.0,280.0,2.6,0.0,0.0,77777.0,73036800.0
22.2,1.7,26.0,83000.0,1000.0,785.0,975.0,62.0,200.0,7.2,0.0,0.0,77777.0,73040400.0
23.9,-2.8,17.0,82900.0,1130.0,846.0,838.0,144.0,210.0,8.2,2.0,2.0,77777.0,73044000.0
24.4,-3.3,16.0,82900.0,1197.0,948.0,934.0,119.0,260.0,9.8,3.0,3.0,77777.0,73047600.0
25.0,-2.8,16.0,82800.0,1196.0,773.0,621.0,222.0,200.0,7.2,4.0,4.0,77777.0,73051200.0
25.6,-2.8,15.0,82800.0,1126.0,583.0,337.0,302.0,200.0,7.2,5.0,5.0,77777.0,73054800.0
25.0,-2.8,16.0,82700.0,994.0,540.0,511.0,163.0,230.0,9.3,4.0,4.0,77777.0,73058400.0
25.0,-3.3,15.0,82700.0,807.0,586.0,888.0,54.0,180.0,7.2,1.0,1.0,77777.0,73062000.0
23.9,-3.3,16.0,82700.0,580.0,401.0,831.0,43.0,200.0,7.7,1.0,1.0,77777.0,73065600.0
22.8,-5.6,15.0,82600.0,326.0,204.0,726.0,29.0,220.0,7.7,0.0,0.0,77777.0,73069200.0
21.1,-6.7,15.0,82700.0,102.0,44.0,278.0,15.0,230.0,5.2,0.0,0.0,77777.0,73072800.0
19.4,-7.8,15.0,82700.0,0.0,0.0,0.0,0.0,230.0,5.7,0.0,0.0,77777.0,73076400.0
13.9,-5.6,26.0,82700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,73080000.0
13.3,-5.6,27.0,82700.0,0.0,0.0,0.0,0.0,110.0,2.6,0.0,0.0,77777.0,73083600.0
8.9,-5.6,36.0,82700.0,0.0,0.0,0.0,0.0,110.0,1.5,0.0,0.0,77777.0,73087200.0
8.9,-5.6,36.0,82800.0,0.0,0.0,0.0,0.0,170.0,2.1,0.0,0.0,77777.0,73090800.0
13.3,-8.9,21.0,82800.0,0.0,0.0,0.0,0.0,220.0,4.6,0.0,0.0,77777.0,73094400.0
12.2,-6.7,26.0,82900.0,0.0,0.0,0.0,0.0,360.0,4.6,0.0,0.0,77777.0,73098000.0
9.4,-5.6,35.0,83000.0,0.0,0.0,0.0,0.0,40.0,3.6,0.0,0.0,77777.0,73101600.0
6.1,-3.3,51.0,83000.0,0.0,0.0,0.0,0.0,100.0,4.1,0.0,0.0,77777.0,73105200.0
4.4,-3.3,57.0,83100.0,0.0,0.0,0.0,0.0,120.0,3.6,0.0,0.0,77777.0,73108800.0
7.2,-2.8,49.0,83100.0,109.0,49.0,326.0,16.0,210.0,2.6,0.0,0.0,77777.0,73112400.0
12.2,-2.8,35.0,83200.0,342.0,220.0,748.0,30.0,110.0,2.1,0.0,0.0,77777.0,73116000.0
15.0,-5.0,25.0,83200.0,594.0,434.0,887.0,43.0,50.0,4.1,0.0,0.0,77777.0,73119600.0
16.7,-5.6,21.0,83200.0,820.0,637.0,958.0,55.0,40.0,4.1,0.0,0.0,77777.0,73123200.0
16.7,-7.2,19.0,83200.0,1004.0,531.0,468.0,182.0,40.0,3.1,5.0,5.0,77777.0,73126800.0
19.4,-5.6,18.0,83100.0,1134.0,747.0,627.0,220.0,40.0,5.2,4.0,4.0,77777.0,73130400.0
20.6,-6.1,16.0,83100.0,1200.0,770.0,558.0,273.0,40.0,5.2,7.0,5.0,7620.0,73134000.0
20.6,-10.6,11.0,83000.0,1198.0,744.0,550.0,255.0,110.0,1.5,8.0,6.0,7620.0,73137600.0
22.2,-4.4,16.0,83000.0,1129.0,714.0,616.0,198.0,320.0,3.6,8.0,6.0,7620.0,73141200.0
22.2,-4.4,16.0,83000.0,997.0,720.0,723.0,186.0,360.0,5.7,8.0,6.0,7620.0,73144800.0
21.7,-1.7,21.0,82900.0,810.0,546.0,634.0,165.0,40.0,5.2,7.0,6.0,7620.0,73148400.0
21.7,-3.9,18.0,83000.0,583.0,294.0,433.0,107.0,20.0,6.2,7.0,5.0,7620.0,73152000.0
20.6,-2.2,22.0,83000.0,330.0,114.0,140.0,80.0,30.0,6.7,6.0,5.0,7620.0,73155600.0
17.2,-1.1,29.0,83100.0,105.0,25.0,29.0,22.0,50.0,5.2,5.0,4.0,77777.0,73159200.0
16.1,-0.6,32.0,83200.0,0.0,0.0,0.0,0.0,50.0,8.2,5.0,4.0,77777.0,73162800.0
12.8,-5.0,29.0,83400.0,0.0,0.0,0.0,0.0,40.0,7.2,7.0,4.0,7620.0,73166400.0
11.7,-5.6,30.0,83500.0,0.0,0.0,0.0,0.0,80.0,7.2,2.0,2.0,77777.0,73170000.0
10.6,-5.0,33.0,83600.0,0.0,0.0,0.0,0.0,330.0,2.6,1.0,1.0,77777.0,73173600.0
6.1,-4.4,47.0,83600.0,0.0,0.0,0.0,0.0,120.0,2.1,0.0,0.0,77777.0,73177200.0
5.0,-5.0,49.0,83600.0,0.0,0.0,0.0,0.0,120.0,3.1,0.0,0.0,77777.0,73180800.0
5.6,-5.0,47.0,83600.0,0.0,0.0,0.0,0.0,140.0,3.1,0.0,0.0,77777.0,73184400.0
5.0,-4.4,51.0,83600.0,0.0,0.0,0.0,0.0,170.0,3.6,0.0,0.0,77777.0,73188000.0
2.2,-5.0,59.0,83600.0,0.0,0.0,0.0,0.0,130.0,2.1,0.0,0.0,77777.0,73191600.0
4.4,-5.0,51.0,83700.0,0.0,0.0,0.0,0.0,140.0,3.6,3.0,0.0,77777.0,73195200.0
4.4,-3.9,55.0,83700.0,110.0,46.0,267.0,20.0,190.0,2.6,7.0,0.0,77777.0,73198800.0
7.8,-3.9,44.0,83800.0,347.0,192.0,557.0,49.0,170.0,3.1,9.0,1.0,77777.0,73202400.0
11.1,-4.4,34.0,83700.0,599.0,382.0,655.0,91.0,130.0,5.2,9.0,3.0,77777.0,73206000.0
12.2,-3.9,33.0,83700.0,824.0,536.0,635.0,148.0,100.0,5.2,9.0,3.0,77777.0,73209600.0
13.9,-2.8,32.0,83700.0,1008.0,681.0,691.0,164.0,100.0,5.2,9.0,4.0,77777.0,73213200.0
15.0,-2.2,31.0,83600.0,1137.0,854.0,806.0,174.0,130.0,5.2,9.0,4.0,77777.0,73216800.0
16.7,-2.2,28.0,83500.0,1203.0,678.0,516.0,217.0,100.0,5.2,9.0,5.0,7620.0,73220400.0
18.3,-2.8,24.0,83400.0,1201.0,844.0,729.0,194.0,100.0,5.2,7.0,4.0,7620.0,73224000.0
18.9,-1.1,26.0,83400.0,1131.0,579.0,226.0,389.0,80.0,6.7,9.0,8.0,7620.0,73227600.0
16.7,-2.8,26.0,83400.0,999.0,385.0,98.0,312.0,20.0,6.2,10.0,9.0,3353.0,73231200.0
16.7,-1.1,30.0,83500.0,813.0,278.0,9.0,272.0,40.0,7.2,10.0,10.0,2896.0,73234800.0
14.4,-0.6,36.0,83500.0,586.0,240.0,2.0,239.0,70.0,9.3,10.0,10.0,2591.0,73238400.0
13.3,0.0,40.0,83600.0,334.0,113.0,1.0,113.0,70.0,7.7,10.0,10.0,2896.0,73242000.0
13.3,-0.6,39.0,83700.0,105.0,27.0,2.0,27.0,350.0,6.7,10.0,10.0,2286.0,73245600.0
11.1,2.2,55.0,83800.0,0.0,0.0,0.0,0.0,60.0,6.2,10.0,10.0,1128.0,73249200.0
8.3,5.0,80.0,83900.0,0.0,0.0,0.0,0.0,360.0,7.2,10.0,10.0,3658.0,73252800.0
8.9,5.0,77.0,84000.0,0.0,0.0,0.0,0.0,20.0,10.3,10.0,10.0,1402.0,73256400.0
5.6,2.8,83.0,84200.0,0.0,0.0,0.0,0.0,350.0,11.3,10.0,10.0,518.0,73260000.0
1.7,0.6,92.0,84200.0,0.0,0.0,0.0,0.0,360.0,4.6,10.0,10.0,91.0,73263600.0
2.2,0.6,89.0,84200.0,0.0,0.0,0.0,0.0,340.0,3.1,10.0,10.0,61.0,73267200.0
2.2,1.1,92.0,84200.0,0.0,0.0,0.0,0.0,300.0,2.1,10.0,10.0,122.0,73270800.0
3.3,1.7,89.0,84200.0,0.0,0.0,0.0,0.0,270.0,4.1,10.0,10.0,335.0,73274400.0
3.3,1.1,86.0,84300.0,0.0,0.0,0.0,0.0,240.0,3.1,10.0,10.0,183.0,73278000.0
3.9,1.7,86.0,84300.0,0.0,0.0,0.0,0.0,250.0,3.1,10.0,10.0,518.0,73281600.0
4.4,2.2,86.0,84300.0,111.0,18.0,1.0,18.0,230.0,2.6,10.0,10.0,366.0,73285200.0
4.4,2.2,86.0,84300.0,352.0,43.0,5.0,42.0,270.0,3.1,10.0,10.0,396.0,73288800.0
6.1,2.2,76.0,84400.0,603.0,167.0,5.0,165.0,330.0,2.1,10.0,10.0,762.0,73292400.0
6.1,2.2,76.0,84400.0,828.0,242.0,4.0,239.0,340.0,2.6,10.0,10.0,671.0,73296000.0
6.7,2.8,76.0,84400.0,1011.0,216.0,2.0,215.0,360.0,2.6,10.0,10.0,671.0,73299600.0
6.7,2.8,76.0,84400.0,1140.0,388.0,1.0,388.0,10.0,3.1,10.0,10.0,762.0,73303200.0
6.7,2.8,76.0,84400.0,1205.0,413.0,2.0,412.0,40.0,2.6,10.0,10.0,762.0,73306800.0
6.7,3.3,80.0,84400.0,1203.0,241.0,2.0,240.0,30.0,1.5,10.0,10.0,579.0,73310400.0
7.2,3.9,80.0,84400.0,1134.0,250.0,1.0,249.0,40.0,2.1,10.0,10.0,579.0,73314000.0
7.2,3.3,77.0,84300.0,1002.0,204.0,1.0,203.0,360.0,2.6,10.0,10.0,732.0,73317600.0
7.2,3.9,80.0,84400.0,816.0,263.0,1.0,262.0,300.0,3.6,10.0,10.0,579.0,73321200.0
7.2,3.9,80.0,84400.0,589.0,107.0,1.0,106.0,330.0,4.6,10.0,10.0,610.0,73324800.0
6.7,3.3,80.0,84400.0,337.0,59.0,1.0,58.0,330.0,5.2,10.0,10.0,305.0,73328400.0
6.1,2.8,79.0,84400.0,109.0,15.0,4.0,14.0,270.0,5.2,10.0,9.0,792.0,73332000.0
5.6,3.3,86.0,84400.0,0.0,0.0,0.0,0.0,190.0,4.1,10.0,9.0,1250.0,73335600.0
5.6,2.8,83.0,84400.0,0.0,0.0,0.0,0.0,210.0,2.6,10.0,10.0,2591.0,73339200.0
5.6,2.8,83.0,84400.0,0.0,0.0,0.0,0.0,210.0,3.6,10.0,10.0,4267.0,73342800.0
5.6,2.8,83.0,84400.0,0.0,0.0,0.0,0.0,190.0,5.2,10.0,8.0,7620.0,73346400.0
5.6,2.2,79.0,84400.0,0.0,0.0,0.0,0.0,220.0,3.1,8.0,5.0,7620.0,73350000.0
3.9,1.7,86.0,84400.0,0.0,0.0,0.0,0.0,200.0,3.6,5.0,4.0,77777.0,73353600.0
3.9,1.1,82.0,84400.0,0.0,0.0,0.0,0.0,210.0,3.6,0.0,0.0,77777.0,73357200.0
2.8,1.1,89.0,84400.0,0.0,0.0,0.0,0.0,200.0,3.1,0.0,0.0,77777.0,73360800.0
2.8,1.1,89.0,84400.0,0.0,0.0,0.0,0.0,200.0,2.6,3.0,3.0,77777.0,73364400.0
2.8,0.6,85.0,84400.0,0.0,0.0,0.0,0.0,200.0,3.1,1.0,1.0,77777.0,73368000.0
3.9,1.1,82.0,84500.0,116.0,46.0,297.0,17.0,200.0,3.1,0.0,0.0,77777.0,73371600.0
6.7,1.7,71.0,84500.0,357.0,228.0,743.0,31.0,220.0,3.6,0.0,0.0,77777.0,73375200.0
10.0,2.2,59.0,84500.0,607.0,440.0,879.0,44.0,190.0,3.6,0.0,0.0,77777.0,73378800.0
12.2,-2.8,35.0,84500.0,832.0,639.0,944.0,56.0,0.0,0.0,0.0,0.0,77777.0,73382400.0
13.9,-2.8,32.0,84500.0,1014.0,807.0,987.0,64.0,190.0,1.5,0.0,0.0,77777.0,73386000.0
15.0,-2.2,31.0,84400.0,1143.0,869.0,880.0,122.0,120.0,2.6,1.0,1.0,77777.0,73389600.0
15.6,-3.3,27.0,84300.0,1208.0,864.0,853.0,99.0,120.0,2.1,1.0,1.0,77777.0,73393200.0
17.2,-3.3,25.0,84300.0,1206.0,984.0,1021.0,70.0,230.0,2.6,1.0,1.0,77777.0,73396800.0
17.2,-2.8,26.0,84200.0,1136.0,865.0,955.0,59.0,110.0,4.1,1.0,1.0,77777.0,73400400.0
17.8,-2.2,26.0,84100.0,1004.0,757.0,945.0,53.0,40.0,3.6,1.0,1.0,77777.0,73404000.0
17.2,-3.9,24.0,84000.0,819.0,593.0,901.0,45.0,110.0,4.6,1.0,1.0,77777.0,73407600.0
17.2,-4.4,23.0,83900.0,592.0,427.0,873.0,43.0,120.0,3.1,0.0,0.0,77777.0,73411200.0
15.0,1.1,39.0,83900.0,341.0,214.0,728.0,30.0,120.0,6.2,0.0,0.0,77777.0,73414800.0
12.3,1.1,46.0,83900.0,109.0,48.0,318.0,16.0,163.0,5.0,0.0,0.0,77777.0,73418400.0
10.1,1.5,55.0,83900.0,0.0,0.0,0.0,0.0,166.0,4.3,0.0,0.0,77777.0,73422000.0
8.7,1.1,58.0,83900.0,0.0,0.0,0.0,0.0,180.0,4.5,1.0,1.0,77777.0,73425600.0
8.0,1.8,64.0,83900.0,0.0,0.0,0.0,0.0,184.0,4.3,5.0,5.0,77777.0,73429200.0
7.0,1.6,68.0,83900.0,0.0,0.0,0.0,0.0,186.0,4.1,1.0,1.0,77777.0,73432800.0
6.5,1.3,69.0,83900.0,0.0,0.0,0.0,0.0,181.0,3.7,0.0,0.0,77777.0,73436400.0
5.7,0.9,70.0,84000.0,0.0,0.0,0.0,0.0,179.0,3.5,10.0,9.0,3353.0,73440000.0
5.3,0.8,72.0,84000.0,0.0,0.0,0.0,0.0,186.0,3.3,10.0,10.0,1829.0,73443600.0
4.7,0.2,72.0,84000.0,0.0,0.0,0.0,0.0,154.0,4.3,10.0,10.0,610.0,73447200.0
3.2,-1.8,68.0,84000.0,0.0,0.0,0.0,0.0,117.0,3.6,10.0,10.0,1402.0,73450800.0
3.0,0.3,82.0,84000.0,0.0,0.0,0.0,0.0,130.0,4.3,10.0,10.0,762.0,73454400.0
2.3,0.2,85.0,84000.0,117.0,25.0,17.0,23.0,137.0,4.0,10.0,9.0,823.0,73458000.0
2.8,0.0,82.0,84000.0,362.0,56.0,8.0,54.0,130.0,3.1,10.0,10.0,1006.0,73461600.0
1.1,-0.6,89.0,84000.0,612.0,201.0,2.0,200.0,320.0,6.2,10.0,10.0,488.0,73465200.0
1.7,-1.1,82.0,84000.0,835.0,216.0,1.0,215.0,330.0,4.1,10.0,10.0,244.0,73468800.0
2.2,-0.6,82.0,84000.0,1017.0,294.0,5.0,290.0,330.0,4.6,10.0,10.0,305.0,73472400.0
3.9,-0.6,73.0,83900.0,1145.0,342.0,1.0,342.0,320.0,3.6,10.0,10.0,549.0,73476000.0
5.0,0.0,70.0,83800.0,1211.0,402.0,84.0,326.0,330.0,3.6,10.0,9.0,549.0,73479600.0
6.1,0.0,65.0,83700.0,1208.0,456.0,151.0,321.0,320.0,5.2,10.0,9.0,610.0,73483200.0
6.1,0.0,65.0,83700.0,1139.0,535.0,175.0,387.0,340.0,4.6,10.0,10.0,610.0,73486800.0
6.1,-0.6,63.0,83600.0,1007.0,275.0,7.0,270.0,360.0,5.7,10.0,10.0,884.0,73490400.0
7.2,0.0,61.0,83500.0,821.0,214.0,6.0,210.0,350.0,5.7,10.0,10.0,1219.0,73494000.0
6.1,0.0,65.0,83500.0,595.0,163.0,12.0,158.0,330.0,5.7,10.0,10.0,884.0,73497600.0
5.6,-0.6,65.0,83500.0,344.0,82.0,2.0,82.0,350.0,3.6,10.0,10.0,884.0,73501200.0
5.6,-0.6,65.0,83500.0,113.0,34.0,3.0,34.0,0.0,0.0,10.0,10.0,975.0,73504800.0
5.6,-0.6,65.0,83500.0,0.0,0.0,0.0,0.0,10.0,2.1,10.0,10.0,975.0,73508400.0
4.4,-0.6,70.0,83600.0,0.0,0.0,0.0,0.0,40.0,1.5,5.0,5.0,77777.0,73512000.0
3.3,-0.6,76.0,83500.0,0.0,0.0,0.0,0.0,30.0,2.1,3.0,2.0,77777.0,73515600.0
2.2,0.0,85.0,83500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,77777.0,73519200.0
1.1,-1.7,82.0,83500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,77777.0,73522800.0
0.0,-0.6,96.0,83400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77777.0,73526400.0
0.6,-0.6,92.0,83400.0,0.0,0.0,0.0,0.0,180.0,1.5,2.0,1.0,77777.0,73530000.0
0.0,-1.1,92.0,83400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,77777.0,73533600.0
-0.6,-1.7,92.0,83400.0,0.0,0.0,0.0,0.0,150.0,1.5,1.0,0.0,77777.0,73537200.0
0.0,-1.1,92.0,83500.0,0.0,0.0,0.0,0.0,210.0,3.1,3.0,2.0,77777.0,73540800.0
1.1,-0.6,89.0,83400.0,118.0,43.0,157.0,28.0,170.0,1.5,3.0,2.0,77777.0,73544400.0
4.4,0.0,73.0,83400.0,366.0,211.0,613.0,44.0,250.0,2.1,3.0,1.0,77777.0,73548000.0
7.8,0.0,58.0,83500.0,616.0,435.0,808.0,65.0,0.0,0.0,3.0,0.0,77777.0,73551600.0
8.9,0.0,54.0,83500.0,839.0,519.0,525.0,192.0,270.0,2.1,7.0,2.0,77777.0,73555200.0
11.1,0.0,47.0,83500.0,1021.0,693.0,660.0,192.0,340.0,2.6,8.0,3.0,77777.0,73558800.0
11.1,0.0,47.0,83500.0,1148.0,836.0,801.0,152.0,50.0,2.1,5.0,2.0,77777.0,73562400.0
13.3,0.0,40.0,83400.0,1213.0,898.0,862.0,121.0,270.0,2.6,6.0,1.0,77777.0,73566000.0
13.9,0.0,39.0,83400.0,1211.0,876.0,828.0,130.0,10.0,5.2,6.0,1.0,77777.0,73569600.0
15.0,-0.6,35.0,83300.0,1141.0,669.0,420.0,313.0,90.0,2.1,8.0,4.0,77777.0,73573200.0
15.0,-2.2,31.0,83300.0,1009.0,683.0,609.0,226.0,340.0,3.6,10.0,5.0,77777.0,73576800.0
15.0,-1.1,33.0,83200.0,824.0,242.0,71.0,198.0,350.0,2.1,10.0,9.0,3048.0,73580400.0
13.9,0.0,39.0,83300.0,598.0,284.0,163.0,212.0,120.0,4.1,10.0,8.0,3658.0,73584000.0
12.8,0.0,42.0,83300.0,348.0,117.0,82.0,95.0,0.0,0.0,10.0,9.0,3658.0,73587600.0
10.6,0.0,48.0,83300.0,112.0,28.0,16.0,27.0,140.0,3.6,10.0,9.0,7620.0,73591200.0
9.4,-0.6,50.0,83400.0,0.0,0.0,0.0,0.0,120.0,5.2,10.0,7.0,7620.0,73594800.0
7.8,-0.6,56.0,83500.0,0.0,0.0,0.0,0.0,100.0,6.2,10.0,9.0,7620.0,73598400.0
6.1,-0.6,63.0,83600.0,0.0,0.0,0.0,0.0,110.0,5.2,10.0,8.0,7620.0,73602000.0
5.6,-0.6,65.0,83600.0,0.0,0.0,0.0,0.0,130.0,3.6,10.0,9.0,3048.0,73605600.0
4.4,0.6,76.0,83600.0,0.0,0.0,0.0,0.0,80.0,4.6,10.0,8.0,2591.0,73609200.0
4.4,-1.1,68.0,83600.0,0.0,0.0,0.0,0.0,100.0,4.6,10.0,10.0,2591.0,73612800.0
3.9,-1.1,70.0,83700.0,0.0,0.0,0.0,0.0,90.0,3.6,9.0,8.0,2591.0,73616400.0
3.3,-1.1,73.0,83700.0,0.0,0.0,0.0,0.0,10.0,3.1,9.0,9.0,1829.0,73620000.0
2.8,-1.1,76.0,83700.0,0.0,0.0,0.0,0.0,350.0,2.6,10.0,9.0,1676.0,73623600.0
3.3,-0.6,76.0,83800.0,0.0,0.0,0.0,0.0,350.0,2.1,10.0,9.0,1676.0,73627200.0
3.3,-0.6,76.0,83900.0,123.0,22.0,0.0,22.0,360.0,2.1,10.0,10.0,1676.0,73630800.0
4.4,-1.1,68.0,83900.0,371.0,116.0,52.0,101.0,360.0,3.6,10.0,8.0,1676.0,73634400.0
5.6,-1.7,60.0,83900.0,620.0,175.0,6.0,172.0,350.0,4.6,10.0,10.0,1676.0,73638000.0
7.2,-5.0,42.0,84000.0,842.0,196.0,13.0,188.0,360.0,5.7,10.0,10.0,2286.0,73641600.0
9.4,-5.6,35.0,84000.0,1024.0,293.0,8.0,287.0,30.0,5.7,10.0,10.0,2286.0,73645200.0
8.9,-5.6,36.0,84000.0,1151.0,444.0,6.0,439.0,350.0,5.2,10.0,10.0,2286.0,73648800.0
10.0,-7.8,28.0,84000.0,1215.0,374.0,7.0,367.0,340.0,6.2,10.0,10.0,2286.0,73652400.0
11.1,-5.0,32.0,84000.0,1213.0,394.0,35.0,362.0,10.0,5.7,9.0,9.0,2743.0,73656000.0
11.1,-4.4,34.0,84000.0,1143.0,441.0,103.0,353.0,20.0,4.6,9.0,9.0,3048.0,73659600.0
12.8,-3.9,31.0,83900.0,1012.0,200.0,10.0,192.0,30.0,5.2,9.0,9.0,3048.0,73663200.0
13.9,-4.4,28.0,84000.0,827.0,514.0,570.0,164.0,10.0,5.2,7.0,5.0,3048.0,73666800.0
12.8,-3.9,31.0,84000.0,601.0,263.0,295.0,131.0,40.0,5.2,7.0,7.0,3048.0,73670400.0
