,timestamp,t_indoor_measured,t_indoor_predicted,t_indoor_predicted_after_kalman
2020-01-04 22:25:00,2020/01/04 22:25:00,17.79616887981541,18.26036014182614,18.1736
2020-01-04 22:30:00,2020/01/04 22:30:00,17.806652355231677,18.285761055452497,18.1938
2020-01-04 22:35:00,2020/01/04 22:35:00,17.819362818880847,18.309536517108313,18.1701
2020-01-04 22:40:00,2020/01/04 22:40:00,17.837109176716126,18.288510658419227,18.1619
2020-01-04 22:45:00,2020/01/04 22:45:00,17.85664341431317,18.270946091214114,18.1333
2020-01-04 22:50:00,2020/01/04 22:50:00,17.840375143754045,18.233459900877506,18.1121
2020-01-04 22:55:00,2020/01/04 22:55:00,17.82578240936607,18.20712164064338,18.0848
2020-01-04 23:00:00,2020/01/04 23:00:00,17.797085607648228,18.176915181041068,18.0685
2020-01-04 23:05:00,2020/01/04 23:05:00,17.769797794092597,18.160335011755876,18.0514
2020-01-04 23:10:00,2020/01/04 23:10:00,17.75341613014956,18.145796312659513,18.047
2020-01-04 23:15:00,2020/01/04 23:15:00,17.738017936071003,18.141806344219674,18.0417
2020-01-04 23:20:00,2020/01/04 23:20:00,17.72483456230532,18.1392309765028,18.0418
2020-01-04 23:25:00,2020/01/04 23:25:00,17.712350349439305,18.14194684730512,18.0397
2020-01-04 23:30:00,2020/01/04 23:30:00,17.695385721989226,18.14354355730302,18.0379
2020-01-04 23:35:00,2020/01/04 23:35:00,17.67895644708034,18.146242592894737,18.0334
2020-01-04 23:40:00,2020/01/04 23:40:00,17.660592413928498,18.14632854294024,18.0283
2020-01-04 23:45:00,2020/01/04 23:45:00,17.642628237480665,18.145682528737723,18.0211
2020-01-04 23:50:00,2020/01/04 23:50:00,17.624766829947703,18.14262109695437,18.0137
2020-01-04 23:55:00,2020/01/04 23:55:00,17.607190834921198,18.138878850837898,18.0054
