time,ElecLoads[core_zn],ElecLoads[perimeter_zn_1],ElecLoads[perimeter_zn_2],ElecLoads[perimeter_zn_3],ElecLoads[perimeter_zn_4]
237600.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
241200.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
244800.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
248400.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
252000.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
255600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
259200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
262800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
266400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
270000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
273600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
277200.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
280800.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
284400.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
288000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
291600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
295200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
298800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
302400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
306000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
309600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
313200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
316800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
320400.0,805.1708,610.361,362.07399999999996,610.361,362.07399999999996
324000.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
327600.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
331200.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
334800.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
338400.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
342000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
345600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
349200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
352800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
356400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
360000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
363600.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
367200.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
370800.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
374400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
378000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
381600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
385200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
388800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
392400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
396000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
399600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
403200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
406800.0,805.1708,610.361,362.07399999999996,610.361,362.07399999999996
410400.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
414000.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
417600.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
421200.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
424800.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
428400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
432000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
435600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
439200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
442800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
446400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
450000.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
453600.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
457200.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
460800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
464400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
468000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
471600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
475200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
478800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
482400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
486000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
489600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
493200.0,805.1708,610.361,362.07399999999996,610.361,362.07399999999996
496800.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
500400.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
504000.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
507600.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
511200.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
514800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
518400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
522000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
525600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
529200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
532800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
536400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
540000.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
