,Time,datetime,P1_HeaPow,T_OA,HgloHor1,P1_OAVol,P1_OccN,P1_IntGaiTot,TOA in K
342300,342300,1/4/20 23:05,0,-6.19166,0,2.32999999999999E-05,0,0.189855329,266.95834
342600,342600,1/4/20 23:10,0,-6.28333,0,2.32999999999999E-05,0,0.189855329,266.86667
342900,342900,1/4/20 23:15,0,-6.375,0,2.32999999999999E-05,0,0.189855329,266.775
343200,343200,1/4/20 23:20,0,-6.46668,0,2.32999999999999E-05,0,0.189855329,266.68332
343500,343500,1/4/20 23:25,0,-6.55833,0,2.32999999999999E-05,0,0.189855329,266.59167
343800,343800,1/4/20 23:30,0,-6.65,0,2.32999999999999E-05,0,0.189855329,266.5
344100,344100,1/4/20 23:35,0,-6.74167,0,2.32999999999999E-05,0,0.189855329,266.40833
344400,344400,1/4/20 23:40,0,-6.83332,0,2.32999999999999E-05,0,0.189855329,266.31668
344700,344700,1/4/20 23:45,0,-6.925,0,2.32999999999999E-05,0,0.189855329,266.225
345000,345000,1/4/20 23:50,0,-7.01667,0,2.32999999999999E-05,0,0.189855329,266.13333
345300,345300,1/4/20 23:55,0,-7.10834,0,2.32999999999999E-05,0,0.189855329,266.04166
345600,345600,1/5/20 00:00,0,-7.2,0,2.32999999999999E-05,0,0.189855329,265.95
345900,345900,1/5/20 00:05,0,-7.2787,0,2.32999999999999E-05,0,0.189855329,265.8713
346200,346200,1/5/20 00:10,0,-7.33338,0,2.32999999999999E-05,0,0.189855329,265.81662
346500,346500,1/5/20 00:15,0,-7.36695,0,2.32999999999999E-05,0,0.189855329,265.78305
346800,346800,1/5/20 00:20,0,-7.38236,0,2.32999999999999E-05,0,0.189855329,265.76764
347100,347100,1/5/20 00:25,0,-7.38248,0,2.32999999999999E-05,0,0.189855329,265.76752
347400,347400,1/5/20 00:30,0,-7.37025,0,2.32999999999999E-05,0,0.189855329,265.77975
347700,347700,1/5/20 00:35,0,-7.34855,0,2.32999999999999E-05,0,0.189855329,265.80145
348000,348000,1/5/20 00:40,0,-7.3203,0,2.32999999999999E-05,0,0.189855329,265.8297
348300,348300,1/5/20 00:45,0,-7.2884,0,2.32999999999999E-05,0,0.189855329,265.8616
348600,348600,1/5/20 00:50,0,-7.25577,0,2.32999999999999E-05,0,0.189855329,265.89423
348900,348900,1/5/20 00:55,0,-7.22535,0,9.91E-05,0,0.189855329,265.92465
349200,349200,1/5/20 01:00,0,-7.2,0,9.43E-05,0,0.189855329,265.95
349500,349500,1/5/20 01:05,0,-7.17313,0,8.98E-05,0,0.189855329,265.97687
349800,349800,1/5/20 01:10,0,-7.13743,0,8.57E-05,0,0.189855329,266.01257
350100,350100,1/5/20 01:15,0,-7.0947,0,8.19E-05,0,0.189855329,266.0553
350400,350400,1/5/20 01:20,0,-7.04682,0,7.84E-05,0,0.189855329,266.10318
350700,350700,1/5/20 01:25,0,-6.99564,0,7.52E-05,0,0.189855329,266.15436
351000,351000,1/5/20 01:30,0,-6.943,0,7.21E-05,0,0.189855329,266.207
351300,351300,1/5/20 01:35,0,-6.89075,0,6.93E-05,0,0.189855329,266.25925
351600,351600,1/5/20 01:40,0,-6.84073,0,6.67E-05,0,0.189855329,266.30927
351900,351900,1/5/20 01:45,0,-6.7948,0,6.43E-05,0,0.189855329,266.3552
352200,352200,1/5/20 01:50,0,-6.7548,0,6.2E-05,0,0.189855329,266.3952
352500,352500,1/5/20 01:55,0,-6.7226,0,5.98E-05,0,0.189855329,266.4274
352800,352800,1/5/20 02:00,0,-6.7,0,5.78E-05,0,0.189855329,266.45
353100,353100,1/5/20 02:05,0,-6.6893,0,5.59E-05,0,0.189855329,266.4607
353400,353400,1/5/20 02:10,0,-6.69095,0,5.41E-05,0,0.189855329,266.45905
353700,353700,1/5/20 02:15,0,-6.7041,0,5.25E-05,0,0.189855329,266.4459
354000,354000,1/5/20 02:20,0,-6.7279,0,5.09E-05,0,0.189855329,266.4221
354300,354300,1/5/20 02:25,0,-6.7615,0,4.94E-05,0,0.189855329,266.3885
354600,354600,1/5/20 02:30,0,-6.80408,0,4.79E-05,0,0.189855329,266.34592
354900,354900,1/5/20 02:35,0,-6.85474,0,4.66E-05,0,0.189855329,266.29526
355200,355200,1/5/20 02:40,0,-6.91266,0,4.53E-05,0,0.189855329,266.23734
355500,355500,1/5/20 02:45,0,-6.977,0,4.41E-05,0,0.189855329,266.173
355800,355800,1/5/20 02:50,0,-7.0469,0,4.29E-05,0,0.189855329,266.1031
356100,356100,1/5/20 02:55,0,-7.12153,0,4.18E-05,0,0.189855329,266.02847
356400,356400,1/5/20 03:00,0,-7.2,0,4.07E-05,0,0.189855329,265.95
356700,356700,1/5/20 03:05,0,-7.28464,0,3.97E-05,0,0.189855329,265.86536
357000,357000,1/5/20 03:10,0,-7.37855,0,3.88E-05,0,0.189855329,265.77145
357300,357300,1/5/20 03:15,0,-7.48203,0,3.78E-05,0,0.189855329,265.66797
357600,357600,1/5/20 03:20,0,-7.59543,0,3.7E-05,0,0.189855329,265.55457
357900,357900,1/5/20 03:25,0,-7.7191,0,3.61E-05,0,0.189855329,265.4309
358200,358200,1/5/20 03:30,0,-7.85334,0,3.53E-05,0,0.189855329,265.29666
358500,358500,1/5/20 03:35,0,-7.9985,0,3.45E-05,0,0.189855329,265.1515
358800,358800,1/5/20 03:40,0,-8.15497,0,3.38E-05,0,0.189855329,264.99503
359100,359100,1/5/20 03:45,0,-8.323,0,3.3E-05,0,0.189855329,264.827
359400,359400,1/5/20 03:50,0,-8.50297,0,3.24E-05,0,0.189855329,264.64703
359700,359700,1/5/20 03:55,0,-8.69517,0,3.17E-05,0,0.189855329,264.45483
360000,360000,1/5/20 04:00,0,-8.9,0,3.11E-05,0,0.189855329,264.25
360300,360300,1/5/20 04:05,0,-9.1249,0,3.04E-05,0,0.189855329,264.0251
360600,360600,1/5/20 04:10,0,-9.37415,0,2.98E-05,0,0.189855329,263.77585
360900,360900,1/5/20 04:15,0,-9.64316,0,2.93E-05,0,0.189855329,263.50684
361200,361200,1/5/20 04:20,0,-9.92737,0,2.87E-05,0,0.189855329,263.22263
361500,361500,1/5/20 04:25,0,-10.2222,0,2.82E-05,0,0.189855329,262.9278
361800,361800,1/5/20 04:30,0,-10.5231,0,2.77E-05,0,0.189855329,262.6269
362100,362100,1/5/20 04:35,0,-10.82548,0,2.72E-05,0,0.189855329,262.32452
362400,362400,1/5/20 04:40,0,-11.1248,0,2.67E-05,0,0.189855329,262.0252
362700,362700,1/5/20 04:45,0,-11.41648,0,2.62E-05,0,0.189855329,261.73352
363000,363000,1/5/20 04:50,0,-11.69593,0,2.58E-05,0,0.189855329,261.45407
363300,363300,1/5/20 04:55,0,-11.95865,0,2.53E-05,0,0.189855329,261.19135
363600,363600,1/5/20 05:00,0,-12.2,0,2.49E-05,0,0.210950365,260.95
363900,363900,1/5/20 05:05,0,-12.42585,0,2.45E-05,0,0.210950365,260.72415
364200,364200,1/5/20 05:10,0,-12.64487,0,2.41E-05,0,0.210950365,260.50513
364500,364500,1/5/20 05:15,0,-12.85682,0,2.37E-05,0,0.210950365,260.29318
364800,364800,1/5/20 05:20,0,-13.06138,0,2.33E-05,0,0.210950365,260.08862
365100,365100,1/5/20 05:25,0,-13.2583,0,2.3E-05,0,0.210950365,259.8917
365400,365400,1/5/20 05:30,1,-13.44733,0,2.26E-05,0,0.210950365,259.70267
365700,365700,1/5/20 05:35,0.864257741,-13.62815,0,0.001178028,0,0.210950365,259.52185
366000,366000,1/5/20 05:40,0.368751237,-13.80054,0,0.000568909,0,0.210950365,259.34946
366300,366300,1/5/20 05:45,0.339412016,-13.96418,0,0.000371279,0,0.210950365,259.18582
366600,366600,1/5/20 05:50,0.325460006,-14.1188,0,0.000274039,0,0.210950365,259.0312
366900,366900,1/5/20 05:55,0.313084936,-14.2642,0,0.000216428,0,0.210950365,258.8858
367200,367200,1/5/20 06:00,0.298797628,-14.4,0,0.000178495,0.105263158,0.236274437,258.75
367500,367500,1/5/20 06:05,0.469076417,-14.52442,0,0.999782089,0.105263158,0.236274437,258.62558
367800,367800,1/5/20 06:10,0.464208478,-14.63575,0,0.999786409,0.105263158,0.236274437,258.51425
368100,368100,1/5/20 06:15,0.458000459,-14.73383,0,0.999786409,0.105263158,0.236274437,258.41617
368400,368400,1/5/20 06:20,0.452755196,-14.81855,0,0.999786409,0.105263158,0.236274437,258.33145
368700,368700,1/5/20 06:25,0.447955164,-14.88975,0,0.999786409,0.105263158,0.236274437,258.26025
369000,369000,1/5/20 06:30,0.443835828,-14.94736,0,0.999786409,0.105263158,0.236274437,258.20264
369300,369300,1/5/20 06:35,0.440018026,-14.99122,0.000446136,0.999786409,0.105263158,0.236274437,258.15878
369600,369600,1/5/20 06:40,0.436629056,-15.02122,0.001772063,0.999786409,0.105263158,0.236274437,258.12878
369900,369900,1/5/20 06:45,0.433414393,-15.0372,0.003959064,0.999786409,0.105263158,0.236274437,258.1128
370200,370200,1/5/20 06:50,0.430582232,-15.0391,0.006988418,0.999786409,0.105263158,0.236274437,258.1109
370500,370500,1/5/20 06:55,0.428017461,-15.02674,0.010841407,0.999786409,0.105263158,0.236274437,258.12326
370800,370800,1/5/20 07:00,0.4255764,-15,0.015499313,0.999786409,0.210526316,0.345978656,258.15
371100,371100,1/5/20 07:05,0.41471803,-14.95377,0.020943415,0.999786409,0.210526316,0.345978656,258.19623
371400,371400,1/5/20 07:10,0.410450657,-14.88572,0.027154997,0.999786409,0.210526316,0.345978656,258.26428
371700,371700,1/5/20 07:15,0.407307013,-14.79993,0.034115335,0.999786409,0.210526316,0.345978656,258.35007
372000,372000,1/5/20 07:20,0.404368046,-14.7004,0.041805715,0.999786409,0.210526316,0.345978656,258.4496
372300,372300,1/5/20 07:25,0.401536742,-14.5913,0.050207418,0.999786409,0.210526316,0.345978656,258.5587
372600,372600,1/5/20 07:30,0.388189029,-14.47663,0.05930172,0.999786409,0.210526316,0.345978656,258.67337
372900,372900,1/5/20 07:35,0.381010736,-14.36048,0.06964037,0.999786409,0.210526316,0.345978656,258.78952
373200,373200,1/5/20 07:40,0.373615368,-14.24692,0.081725799,0.999786409,0.210526316,0.345978656,258.90308
373500,373500,1/5/20 07:45,0.364751697,-14.14005,0.095465312,0.999786409,0.210526316,0.345978656,259.00995
373800,373800,1/5/20 07:50,0.355995423,-14.04386,0.110766243,0.999786409,0.210526316,0.345978656,259.10614
374100,374100,1/5/20 07:55,0.347010948,-13.9625,0.127535889,0.999786409,0.210526316,0.345978656,259.1875
374400,374400,1/5/20 08:00,0.338344497,-13.9,0.145681563,0.999786409,1,1,259.25
374700,374700,1/5/20 08:05,0.253661415,-13.8694,0.165110586,0.999786409,1,1,259.2806
375000,375000,1/5/20 08:10,0.246671002,-13.87485,0.185730296,0.999786409,1,1,259.27515
375300,375300,1/5/20 08:15,0.235850011,-13.90726,0.20744794,0.999786409,1,1,259.24274
375600,375600,1/5/20 08:20,0.226111613,-13.95746,0.23017089,0.999786409,1,1,259.19254
375900,375900,1/5/20 08:25,0.216394696,-14.01624,0.253806458,0.999786409,1,1,259.13376
376200,376200,1/5/20 08:30,0.206372826,-14.07453,0.278261917,0.999786409,1,1,259.07547
376500,376500,1/5/20 08:35,0.196887459,-14.12308,0.303810672,0.999786409,1,1,259.02692
376800,376800,1/5/20 08:40,0.187453167,-14.1528,0.330622302,0.999786409,1,1,258.9972
377100,377100,1/5/20 08:45,0.177995228,-14.15452,0.358448334,0.999786409,1,1,258.99548
377400,377400,1/5/20 08:50,0.168481956,-14.11906,0.387040385,0.999786409,1,1,259.03094
377700,377700,1/5/20 08:55,0.158868611,-14.03727,0.416150071,0.999786409,1,1,259.11273
378000,378000,1/5/20 09:00,0.149252085,-13.9,0.445528987,0.999786409,1,1,259.25
378300,378300,1/5/20 09:05,0.139240545,-13.73,0.474928658,0.999786409,1,1,259.42
378600,378600,1/5/20 09:10,0.128594497,-13.5563,0.504100748,0.999786409,1,1,259.5937
378900,378900,1/5/20 09:15,0.11863343,-13.37934,0.532796782,0.999786409,1,1,259.77066
379200,379200,1/5/20 09:20,0.107701921,-13.19944,0.560768423,0.999786409,1,1,259.95056
379500,379500,1/5/20 09:25,0.096691317,-13.017,0.587767173,0.999786409,1,1,260.133
379800,379800,1/5/20 09:30,0.085697185,-12.8324,0.613544718,0.999786409,1,1,260.3176
380100,380100,1/5/20 09:35,0.0765019,-12.646,0.638411594,0.999786409,1,1,260.504
380400,380400,1/5/20 09:40,0.067720212,-12.45817,0.66281943,0.999786409,1,1,260.69183
380700,380700,1/5/20 09:45,0.059138776,-12.26926,0.68673148,0.999786409,1,1,260.88074
381000,381000,1/5/20 09:50,0.050635433,-12.0797,0.710110955,0.999786409,1,1,261.0703
381300,381300,1/5/20 09:55,0.042732481,-11.8898,0.732921065,0.999786409,1,1,261.2602
381600,381600,1/5/20 10:00,0.035163966,-11.7,0.755125066,0.999786409,1,1,261.45
381900,381900,1/5/20 10:05,0.02809164,-11.50928,0.776686122,0.999786409,1,1,261.64072
382200,382200,1/5/20 10:10,0.021344336,-11.31675,0.797567443,0.999786409,1,1,261.83325
382500,382500,1/5/20 10:15,0.014868697,-11.12293,0.817732241,0.999786409,1,1,262.02707
382800,382800,1/5/20 10:20,0.008126868,-10.92826,0.837143838,0.999786409,1,1,262.22174
383100,383100,1/5/20 10:25,0.001117052,-10.73328,0.855765285,0.999786409,1,1,262.41672
383400,383400,1/5/20 10:30,0,-10.53843,0.873559952,0.999786409,1,1,262.61157
383700,383700,1/5/20 10:35,0,-10.34424,0.890108097,0.999786409,1,1,262.80576
384000,384000,1/5/20 10:40,0,-10.15116,0.905092113,0.999786409,1,1,262.99884
384300,384300,1/5/20 10:45,0,-9.95972,0.918628027,0.999786409,1,1,263.19028
384600,384600,1/5/20 10:50,0,-9.7704,0.930831956,0.999786409,1,1,263.3796
384900,384900,1/5/20 10:55,0,-9.58365,0.941819972,0.999786409,1,1,263.56635
385200,385200,1/5/20 11:00,0,-9.4,0.951708283,0.999786409,1,1,263.75
385500,385500,1/5/20 11:05,0,-9.22263,0.960612824,0.999786409,1,1,263.92737
385800,385800,1/5/20 11:10,0,-9.05424,0.96864994,0.999786409,1,1,264.09576
386100,386100,1/5/20 11:15,0,-8.89454,0.975935476,0.999786409,1,1,264.25546
386400,386400,1/5/20 11:20,0,-8.7432,0.982585662,0.999786409,1,1,264.4068
386700,386700,1/5/20 11:25,0,-8.59998,0.988716525,0.999786409,1,1,264.55002
387000,387000,1/5/20 11:30,0,-8.46458,0.994444227,0.999786409,1,1,264.68542
387300,387300,1/5/20 11:35,0,-8.3367,0.999966449,0.999786409,1,1,264.8133
387600,387600,1/5/20 11:40,0,-8.21604,1.005233035,0.999786409,1,1,264.93396
387900,387900,1/5/20 11:45,0,-8.10233,1.009988348,0.999786409,1,1,265.04767
388200,388200,1/5/20 11:50,0,-7.9953,1.0139768,0.999786409,1,1,265.1547
388500,388500,1/5/20 11:55,0,-7.8946,1.016942775,0.999786409,1,1,265.2554
388800,388800,1/5/20 12:00,0,-7.8,1.01863057,0.999786409,0.526315789,0.843851602,265.35
389100,389100,1/5/20 12:05,0,-7.70832,1.018784664,0.999786409,0.526315789,0.843851602,265.44168
389400,389400,1/5/20 12:10,0,-7.61667,1.01714935,0.999786409,0.526315789,0.843851602,265.53333
389700,389700,1/5/20 12:15,0,-7.525,1.01346904,0.999786409,0.526315789,0.843851602,265.625
390000,390000,1/5/20 12:20,0,-7.43333,1.007488028,0.999786409,0.526315789,0.843851602,265.71667
390300,390300,1/5/20 12:25,0,-7.34168,0.998950839,0.999786409,0.526315789,0.843851602,265.80832
390600,390600,1/5/20 12:30,0,-7.25,0.987601721,0.999786409,0.526315789,0.843851602,265.9
390900,390900,1/5/20 12:35,0,-7.15833,0.974336382,0.999786409,0.526315789,0.843851602,265.99167
391200,391200,1/5/20 12:40,0,-7.06666,0.960269148,0.999786409,0.526315789,0.843851602,266.08334
391500,391500,1/5/20 12:45,0,-6.975,0.945472525,0.999786409,0.526315789,0.843851602,266.175
391800,391800,1/5/20 12:50,0,-6.88334,0.930019181,0.999786409,0.526315789,0.843851602,266.26666
392100,392100,1/5/20 12:55,0,-6.79166,0.913981509,0.999786409,0.526315789,0.843851602,266.35834
392400,392400,1/5/20 13:00,0,-6.7,0.897432087,0.999786409,1,1,266.45
392700,392700,1/5/20 13:05,0,-6.60834,0.880443376,0.999786409,1,1,266.54166
393000,393000,1/5/20 13:10,0,-6.51667,0.863087998,0.999786409,1,1,266.63333
393300,393300,1/5/20 13:15,0,-6.425,0.84543846,0.999786409,1,1,266.725
393600,393600,1/5/20 13:20,0,-6.33332,0.827567226,0.999786409,1,1,266.81668
393900,393900,1/5/20 13:25,0,-6.24167,0.809546847,0.999786409,1,1,266.90833
394200,394200,1/5/20 13:30,0,-6.15,0.791449878,0.999786409,1,1,267
394500,394500,1/5/20 13:35,0,-6.05833,0.77325944,0.999786409,1,1,267.09167
394800,394800,1/5/20 13:40,0,-5.96668,0.754900403,0.999786409,1,1,267.18332
395100,395100,1/5/20 13:45,0,-5.875,0.736358261,0.999786409,1,1,267.275
395400,395400,1/5/20 13:50,0,-5.78333,0.717618096,0.999786409,1,1,267.36667
395700,395700,1/5/20 13:55,0,-5.69166,0.698665267,0.999786409,1,1,267.45834
396000,396000,1/5/20 14:00,0,-5.6,0.679484992,0.999786409,1,1,267.55
396300,396300,1/5/20 14:05,0,-5.4985,0.660062675,0.999786409,1,1,267.6515
396600,396600,1/5/20 14:10,0,-5.37946,0.640383582,0.999786409,1,1,267.77054
396900,396900,1/5/20 14:15,0,-5.24592,0.620432955,0.999786409,1,1,267.90408
397200,397200,1/5/20 14:20,0,-5.10096,0.600196038,0.999786409,1,1,268.04904
397500,397500,1/5/20 14:25,0,-4.94767,0.579658187,0.999786409,1,1,268.20233
397800,397800,1/5/20 14:30,0,-4.78913,0.558804669,0.999786409,1,1,268.36087
398100,398100,1/5/20 14:35,0,-4.62842,0.535459863,0.999786409,1,1,268.52158
398400,398400,1/5/20 14:40,0,-4.4686,0.508008503,0.999786409,1,1,268.6814
398700,398700,1/5/20 14:45,0,-4.31278,0.477276391,0.999786409,1,1,268.83722
399000,399000,1/5/20 14:50,0,-4.164,0.444089323,0.999786409,1,1,268.986
399300,399300,1/5/20 14:55,0,-4.0254,0.409273078,0.999786409,1,1,269.1246
399600,399600,1/5/20 15:00,0,-3.9,0.373653455,0.999786409,1,1,269.25
399900,399900,1/5/20 15:05,0,-3.78562,0.338056229,0.999786409,1,1,269.36438
400200,400200,1/5/20 15:10,0,-3.67884,0.303307246,0.999786409,1,1,269.47116
400500,400500,1/5/20 15:15,0,-3.58088,0.270232281,0.999786409,1,1,269.56912
400800,400800,1/5/20 15:20,0,-3.493,0.239657101,0.999786409,1,1,269.657
401100,401100,1/5/20 15:25,0,-3.41636,0.212407528,0.999786409,1,1,269.73364
401400,401400,1/5/20 15:30,0,-3.35227,0.189309337,0.999786409,1,1,269.79773
401700,401700,1/5/20 15:35,0,-3.30195,0.169267842,0.999786409,1,1,269.84805
402000,402000,1/5/20 15:40,0,-3.26664,0.150629744,0.999786409,1,1,269.88336
402300,402300,1/5/20 15:45,0,-3.24753,0.133382948,0.999786409,1,1,269.90247
402600,402600,1/5/20 15:50,0,-3.24592,0.117515356,0.999786409,1,1,269.90408
402900,402900,1/5/20 15:55,0,-3.26298,0.103014872,0.999786409,1,1,269.88702
403200,403200,1/5/20 16:00,0.000832773,-3.3,0.089869398,0.999786409,1,1,269.85
403500,403500,1/5/20 16:05,0.01291544,-3.35764,0.078066826,0.999786409,1,1,269.79236
403800,403800,1/5/20 16:10,0.018173123,-3.43342,0.067595077,0.999786409,1,1,269.71658
404100,404100,1/5/20 16:15,0.023229767,-3.52372,0.05844203,0.999786409,1,1,269.62628
404400,404400,1/5/20 16:20,0.028074594,-3.625,0.050595603,0.999786409,1,1,269.525
404700,404700,1/5/20 16:25,0.032707092,-3.73365,0.044043695,0.999786409,1,1,269.41635
405000,405000,1/5/20 16:30,0.042852153,-3.8461,0.038774202,0.999786409,1,1,269.3039
405300,405300,1/5/20 16:35,0.046615024,-3.95875,0.03411885,0.999786409,1,1,269.19125
405600,405600,1/5/20 16:40,0.049812514,-4.06806,0.029468265,0.999786409,1,1,269.08194
405900,405900,1/5/20 16:45,0.052753434,-4.17042,0.024898698,0.999786409,1,1,268.97958
406200,406200,1/5/20 16:50,0.055444901,-4.26224,0.020486402,0.999786409,1,1,268.88776
406500,406500,1/5/20 16:55,0.057822282,-4.33997,0.016307627,0.999786409,1,1,268.81003
406800,406800,1/5/20 17:00,0.059963228,-4.4,0.012438627,0.999786409,0.315789474,0.497872947,268.75
407100,407100,1/5/20 17:05,0.120882025,-4.45,0.008955652,0.999786409,0.315789474,0.497872947,268.7
407400,407400,1/5/20 17:10,0.118650475,-4.5,0.005934957,0.999786409,0.315789474,0.497872947,268.65
407700,407700,1/5/20 17:15,0.121518503,-4.55,0.003452791,0.999786409,0.315789474,0.497872947,268.6
408000,408000,1/5/20 17:20,0.124057507,-4.6,0.001585409,0.999786409,0.315789474,0.497872947,268.55
408300,408300,1/5/20 17:25,0.126317024,-4.65,0.000409061,0.999786409,0.315789474,0.497872947,268.5
408600,408600,1/5/20 17:30,0.128479659,-4.7,0,0.999786409,0.315789474,0.497872947,268.45
408900,408900,1/5/20 17:35,0.13061847,-4.75,0,0.999786409,0.315789474,0.497872947,268.4
409200,409200,1/5/20 17:40,0.132627677,-4.8,0,0.999786409,0.315789474,0.497872947,268.35
409500,409500,1/5/20 17:45,0.134574721,-4.85,0,0.999786409,0.315789474,0.497872947,268.3
409800,409800,1/5/20 17:50,0.13649468,-4.9,0,0.999786409,0.315789474,0.497872947,268.25
410100,410100,1/5/20 17:55,0.138310644,-4.95,0,0.999786409,0.315789474,0.497872947,268.2
410400,410400,1/5/20 18:00,0.140084724,-5,0,0.999786409,0.105263158,0.320654583,268.15
410700,410700,1/5/20 18:05,0.158197476,-5.05,0,0.999786409,0.105263158,0.320654583,268.1
411000,411000,1/5/20 18:10,0.161415586,-5.1,0,0.999786409,0.105263158,0.320654583,268.05
411300,411300,1/5/20 18:15,0.16374347,-5.15,0,0.999786409,0.105263158,0.320654583,268
411600,411600,1/5/20 18:20,0.165926172,-5.2,0,0.999786409,0.105263158,0.320654583,267.95
411900,411900,1/5/20 18:25,0.168034206,-5.25,0,0.999786409,0.105263158,0.320654583,267.9
412200,412200,1/5/20 18:30,0.16999529,-5.3,0,0.999786409,0.105263158,0.320654583,267.85
412500,412500,1/5/20 18:35,0.171895872,-5.35,0,0.999786409,0.105263158,0.320654583,267.8
412800,412800,1/5/20 18:40,0.173707373,-5.4,0,0.999786409,0.105263158,0.320654583,267.75
413100,413100,1/5/20 18:45,0.175443146,-5.45,0,0.999786409,0.105263158,0.320654583,267.7
413400,413400,1/5/20 18:50,0.177126246,-5.5,0,0.999786409,0.105263158,0.320654583,267.65
413700,413700,1/5/20 18:55,0.178726115,-5.55,0,0.999786409,0.105263158,0.320654583,267.6
414000,414000,1/5/20 19:00,0.180285858,-5.6,0,0.999786409,0.105263158,0.320654583,267.55
414300,414300,1/5/20 19:05,0.181862629,-5.65665,0,0.999786409,0.105263158,0.320654583,267.49335
414600,414600,1/5/20 19:10,0.183463567,-5.72547,0,0.999786409,0.105263158,0.320654583,267.42453
414900,414900,1/5/20 19:15,0.18508171,-5.8047,0,0.999786409,0.105263158,0.320654583,267.3453
415200,415200,1/5/20 19:20,0.186702619,-5.89258,0,0.999786409,0.105263158,0.320654583,267.25742
415500,415500,1/5/20 19:25,0.1883387,-5.98743,0,0.999786409,0.105263158,0.320654583,267.16257
415800,415800,1/5/20 19:30,0.189955358,-6.0875,0,0.999786409,0.105263158,0.320654583,267.0625
416100,416100,1/5/20 19:35,0.191573095,-6.19102,0,0.999786409,0.105263158,0.320654583,266.95898
416400,416400,1/5/20 19:40,0.193172584,-6.2963,0,0.999786409,0.105263158,0.320654583,266.8537
416700,416700,1/5/20 19:45,0.19474924,-6.40156,0,0.999786409,0.105263158,0.320654583,266.74844
417000,417000,1/5/20 19:50,0.196301808,-6.5051,0,0.999786409,0.105263158,0.320654583,266.6449
417300,417300,1/5/20 19:55,0.197810043,-6.60514,0,0.999786409,0.105263158,0.320654583,266.54486
417600,417600,1/5/20 20:00,0.199279717,-6.7,0,0.999786409,0.052631579,0.265802474,266.45
417900,417900,1/5/20 20:05,0.20493727,-6.79166,0,0.999786409,0.052631579,0.265802474,266.35834
418200,418200,1/5/20 20:10,0.20676147,-6.88334,0,0.999786409,0.052631579,0.265802474,266.26666
418500,418500,1/5/20 20:15,0.208528427,-6.975,0,0.999786409,0.052631579,0.265802474,266.175
