,Time,datetime,T_OA,HgloHor1,Core_OccN,CORE_IntGaiTot,Core_HeaPow,Core_FanPow,Core_OAVol,P1_OccN,P1_IntGaiTot,P1_HeaPow,P1_FanPow,P1_OAVol,P2_OccN,P2_IntGaiTot,P2_HeaPow,P2_FanPow,P2_OAVol,P3_OccN,P3_IntGaiTot,P3_HeaPow,P3_FanPow,P3_OAVol,P4_OccN,P4_IntGaiTot,P4_HeaPow,P4_FanPow,P4_OAVol
530710,31929000,2020-01-05 13:10:00,266.63333,378.40872,7.6520199138859,3816.80691286631,0.0,547.3872,0.02608221,5.80072658772874,2893.38679052745,0.0,431.83563,0.04795037,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,96.57258,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250903e-05
530715,31929300,2020-01-05 13:15:00,266.725,370.67053,7.6520199138859,3816.80691286631,0.0,549.87054,0.032120515,5.80072658772874,2893.38679052745,0.0,429.9816,0.045890246,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,76.537735,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250852e-05
530720,31929600,2020-01-05 13:20:00,266.81668,362.83514,7.6520199138859,3816.80691286631,0.0,549.1747,0.030163262,5.80072658772874,2893.38679052745,0.0,431.30203,0.047540948,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,76.30513,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250809e-05
530725,31929900,2020-01-05 13:25:00,266.90833,354.93436,7.6520199138859,3816.80691286631,0.0,549.325,0.030652946,5.80072658772874,2893.38679052745,0.0,430.89297,0.047020473,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,64.231895,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.025077e-05
530730,31930200,2020-01-05 13:30:00,267.0,347.0,7.6520199138859,3816.80691286631,0.0,549.60785,0.031347502,5.80072658772874,2893.38679052745,0.0,430.90732,0.04704974,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,64.095505,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250736e-05
530735,31930500,2020-01-05 13:35:00,267.09167,339.02466,7.6520199138859,3816.80691286631,0.0,549.9113,0.03211263,5.80072658772874,2893.38679052745,0.0,430.23492,0.046246205,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,45.937088,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250707e-05
530740,31930800,2020-01-05 13:40:00,267.18332,330.9754,7.6520199138859,3816.80691286631,0.0,549.9634,0.032243595,5.80072658772874,2893.38679052745,0.0,430.2731,0.046297614,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,45.49751,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.025068e-05
530745,31931100,2020-01-05 13:45:00,267.275,322.84586,7.6520199138859,3816.80691286631,0.0,550.21936,0.03290572,5.80072658772874,2893.38679052745,0.0,429.49066,0.045267466,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,26.507391,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250656e-05
530750,31931400,2020-01-05 13:50:00,267.36667,314.6295,7.6520199138859,3816.80691286631,0.0,550.2657,0.033023532,5.80072658772874,2893.38679052745,0.0,429.5248,0.045320783,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,26.086517,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250636e-05
530755,31931700,2020-01-05 13:55:00,267.45834,306.3199,7.6520199138859,3816.80691286631,0.0,550.51624,0.033679593,5.80072658772874,2893.38679052745,0.0,428.71088,0.044137686,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,7.1697564,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250618e-05
530760,31932000,2020-01-05 14:00:00,267.55,297.91058,7.6520199138859,3816.80691286631,0.0,550.56287,0.03379955,5.80072658772874,2893.38679052745,0.0,428.7412,0.044190243,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,6.751673,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250601e-05
530765,31932300,2020-01-05 14:05:00,267.6515,289.39514,7.6520199138859,3816.80691286631,0.0,550.9427,0.03481941,5.80072658772874,2893.38679052745,0.0,427.37863,0.04187507,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250587e-05
530770,31932600,2020-01-05 14:10:00,267.77054,280.76712,7.6520199138859,3816.80691286631,0.0,550.87714,0.03462961,5.80072658772874,2893.38679052745,0.0,427.91165,0.04285572,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250574e-05
530775,31932900,2020-01-05 14:15:00,267.90408,272.02005,7.6520199138859,3816.80691286631,0.0,551.33,0.03584247,5.80072658772874,2893.38679052745,0.0,426.27567,0.039738607,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250561e-05
530780,31933200,2020-01-05 14:20:00,268.04904,263.14746,7.6520199138859,3816.80691286631,0.0,551.1839,0.03542763,5.80072658772874,2893.38679052745,0.0,426.83862,0.04097635,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250552e-05
530785,31933500,2020-01-05 14:25:00,268.20233,254.14293,7.6520199138859,3816.80691286631,0.0,551.4866,0.036253296,5.80072658772874,2893.38679052745,0.0,426.46014,0.040164176,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250543e-05
530790,31933800,2020-01-05 14:30:00,268.36087,245.0,7.6520199138859,3816.80691286631,0.0,551.5747,0.036488324,5.80072658772874,2893.38679052745,0.0,426.53674,0.04032125,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250536e-05
530795,31934100,2020-01-05 14:35:00,268.52158,234.7648,7.6520199138859,3816.80691286631,0.0,552.0262,0.037706956,5.80072658772874,2893.38679052745,0.0,424.2759,0.035100844,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250529e-05
530800,31934400,2020-01-05 14:40:00,268.6814,222.72914,7.6520199138859,3816.80691286631,0.0,551.92914,0.03742295,5.80072658772874,2893.38679052745,0.0,425.04,0.03714922,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250521e-05
530805,31934700,2020-01-05 14:45:00,268.83722,209.25508,7.6520199138859,3816.80691286631,0.0,552.20685,0.038181294,5.80072658772874,2893.38679052745,0.0,424.48846,0.03570813,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250516e-05
530810,31935000,2020-01-05 14:50:00,268.986,194.70468,7.6520199138859,3816.80691286631,0.0,552.29517,0.0384163,5.80072658772874,2893.38679052745,0.0,424.52344,0.03579758,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250512e-05
530815,31935300,2020-01-05 14:55:00,269.1246,179.43999,7.6520199138859,3816.80691286631,0.0,552.6806,0.039449647,5.80072658772874,2893.38679052745,0.0,422.03845,0.029179867,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250507e-05
530820,31935600,2020-01-05 15:00:00,269.25,163.82307,7.6520199138859,3816.80691286631,0.0,552.625,0.03928228,5.80072658772874,2893.38679052745,0.0,422.84174,0.031549465,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250503e-05
530825,31935900,2020-01-05 15:05:00,269.36438,148.21597,7.6520199138859,3816.80691286631,0.0,552.86487,0.039936062,5.80072658772874,2893.38679052745,0.0,421.6967,0.028307712,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.02505e-05
530830,31936200,2020-01-05 15:10:00,269.47116,132.98077,7.6520199138859,3816.80691286631,0.0,552.934,0.04010635,5.80072658772874,2893.38679052745,0.0,421.5703,0.028058236,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250498e-05
530835,31936500,2020-01-05 15:15:00,269.56912,118.47952,7.6520199138859,3816.80691286631,0.0,553.13513,0.04063925,5.80072658772874,2893.38679052745,0.0,419.42297,0.022654025,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250494e-05
530840,31936800,2020-01-05 15:20:00,269.657,105.074265,7.6520199138859,3816.80691286631,0.0,553.122,0.040596213,5.80072658772874,2893.38679052745,0.0,420.2242,0.024706928,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250492e-05
530845,31937100,2020-01-05 15:25:00,269.73364,93.127075,7.6520199138859,3816.80691286631,0.0,553.273,0.040998053,5.80072658772874,2893.38679052745,0.0,417.8674,0.019369768,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.025049e-05
530850,31937400,2020-01-05 15:30:00,269.79773,83.0,7.6520199138859,3816.80691286631,0.0,553.2744,0.04099499,5.80072658772874,2893.38679052745,0.0,418.46823,0.020731201,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250489e-05
530855,31937700,2020-01-05 15:35:00,269.84805,74.21309,7.6520199138859,3816.80691286631,0.0,553.3648,0.041234076,5.80072658772874,2893.38679052745,0.0,416.8138,0.017467724,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250487e-05
530860,31938000,2020-01-05 15:40:00,269.88336,66.04148,7.6520199138859,3816.80691286631,0.0,553.37006,0.0412436,5.80072658772874,2893.38679052745,0.0,416.9084,0.017724702,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250485e-05
530865,31938300,2020-01-05 15:45:00,269.90247,58.479866,7.6520199138859,3816.80691286631,0.0,553.40326,0.041330867,5.80072658772874,2893.38679052745,0.0,415.8961,0.016027031,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250485e-05
530870,31938600,2020-01-05 15:50:00,269.90408,51.522945,7.6520199138859,3816.80691286631,0.0,553.40643,0.041338857,5.80072658772874,2893.38679052745,0.0,415.76776,0.015831785,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250483e-05
530875,31938900,2020-01-05 15:55:00,269.88702,45.165413,7.6520199138859,3816.80691286631,0.0,553.40485,0.04133451,5.80072658772874,2893.38679052745,0.0,414.29572,0.013737416,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250481e-05
530880,31939200,2020-01-05 16:00:00,269.85,39.401966,7.6520199138859,3816.80691286631,0.0,553.3842,0.041281186,5.80072658772874,2893.38679052745,0.0,414.06924,0.013446319,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250481e-05
530885,31939500,2020-01-05 16:05:00,269.79236,34.227295,7.6520199138859,3816.80691286631,0.0,553.34546,0.041180614,5.80072658772874,2893.38679052745,0.0,412.44965,0.011534347,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250481e-05
530890,31939800,2020-01-05 16:10:00,269.71658,29.636105,7.6520199138859,3816.80691286631,0.0,553.30115,0.041065898,5.80072658772874,2893.38679052745,0.0,411.8029,0.010862482,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.025048e-05
530895,31940100,2020-01-05 16:15:00,269.62628,25.623081,7.6520199138859,3816.80691286631,0.0,553.23096,0.0408831,5.80072658772874,2893.38679052745,0.0,409.87558,0.00909302,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.025048e-05
530900,31940400,2020-01-05 16:20:00,269.525,22.182926,7.6520199138859,3816.80691286631,0.0,553.17163,0.04072922,5.80072658772874,2893.38679052745,0.0,409.14017,0.008487903,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.025048e-05
530905,31940700,2020-01-05 16:25:00,269.41635,19.310335,7.6520199138859,3816.80691286631,0.0,553.07153,0.0404667,5.80072658772874,2893.38679052745,0.0,403.989,0.005320959,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250478e-05
530910,31941000,2020-01-05 16:30:00,269.3039,17.0,7.6520199138859,3816.80691286631,0.0,553.0042,0.04029177,5.80072658772874,2893.38679052745,0.0,403.4303,0.0050061964,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250478e-05
530915,31941300,2020-01-05 16:35:00,269.19125,14.958927,7.6520199138859,3816.80691286631,0.0,552.8988,0.040010333,5.80072658772874,2893.38679052745,0.0,398.39392,0.0031230014,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250478e-05
530920,31941600,2020-01-05 16:40:00,269.08194,12.919944,7.6520199138859,3816.80691286631,0.0,552.8196,0.0398067,5.80072658772874,2893.38679052745,0.0,398.82565,0.0032347594,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250478e-05
530925,31941900,2020-01-05 16:45:00,268.97958,10.916482,7.6520199138859,3816.80691286631,0.0,552.7023,0.039496616,5.80072658772874,2893.38679052745,0.0,392.94122,0.0017819563,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250476e-05
530930,31942200,2020-01-05 16:50:00,268.88776,8.981973,7.6520199138859,3816.80691286631,0.0,552.6416,0.03933604,5.80072658772874,2893.38679052745,0.0,393.53412,0.001907158,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250476e-05
530935,31942500,2020-01-05 16:55:00,268.81003,7.1498485,7.6520199138859,3816.80691286631,0.0,552.5579,0.039111692,5.80072658772874,2893.38679052745,0.0,387.009,0.00091972883,3.44106566200215,1716.39427944026,0.0,351.39575,351.39575,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01642,3.0250476e-05
530940,31942800,2020-01-05 17:00:00,268.75,5.45354,2.41642734122713,1900.28490494726,0.0,552.4959,0.03894995,1.83180839612487,1440.53900753498,0.0,386.81552,0.0009118469,1.08665231431647,854.546277717976,0.0,351.39575,351.39575,1.83180839612487,1440.53900753498,0.0,397.9729,0.3755407,1.08665231431647,854.546277717976,0.0,340.01642,3.0250476e-05
530945,31943100,2020-01-05 17:05:00,268.7,3.926479,2.41642734122713,1900.28490494726,0.0,542.55237,0.01734835,1.83180839612487,1440.53900753498,0.0,380.467,0.00040877174,1.08665231431647,854.546277717976,0.0,351.39575,351.39575,1.83180839612487,1440.53900753498,420.0201,397.9797,0.3755407,1.08665231431647,854.546277717976,0.0,340.01642,3.0250476e-05
530950,31943400,2020-01-05 17:10:00,268.65,2.6020977,2.41642734122713,1900.28490494726,0.0,538.8416,0.013114776,1.83180839612487,1440.53900753498,0.0,380.45755,0.00041440967,1.08665231431647,854.546277717976,0.0,351.39575,351.39575,1.83180839612487,1440.53900753498,439.84494,397.97974,0.3755407,1.08665231431647,854.546277717976,0.0,340.01642,3.0250476e-05
530955,31943700,2020-01-05 17:15:00,268.6,1.5138274,2.41642734122713,1900.28490494726,0.0,539.03174,0.0134157315,1.83180839612487,1440.53900753498,0.0,380.45377,0.00041666566,1.08665231431647,854.546277717976,99.78475,351.39575,451.1805,1.83180839612487,1440.53900753498,490.0082,397.97974,0.3755407,1.08665231431647,854.546277717976,0.0,340.01642,3.0250476e-05
530960,31944000,2020-01-05 17:20:00,268.55,0.69509995,2.41642734122713,1900.28490494726,0.0,538.8347,0.013221092,1.83180839612487,1440.53900753498,0.0,380.45218,0.00041761145,1.08665231431647,854.546277717976,107.50217,351.39575,458.89792,1.83180839612487,1440.53900753498,491.21964,397.97974,0.3755407,1.08665231431647,854.546277717976,78.7313,340.01642,3.0250476e-05
530965,31944300,2020-01-05 17:25:00,268.5,0.17934693,2.41642734122713,1900.28490494726,0.0,537.5533,0.0119882915,1.83180839612487,1440.53900753498,0.0,380.45148,0.00041803453,1.08665231431647,854.546277717976,114.44207,351.39575,465.83783,1.83180839612487,1440.53900753498,503.42978,397.97974,0.3755407,1.08665231431647,854.546277717976,98.88217,340.01642,3.0250476e-05
530970,31944600,2020-01-05 17:30:00,268.45,0.0,2.41642734122713,1900.28490494726,0.0,537.48895,0.01192511,1.83180839612487,1440.53900753498,0.0,380.45117,0.00041821145,1.08665231431647,854.546277717976,114.46548,351.39575,465.86124,1.83180839612487,1440.53900753498,503.83517,397.97974,0.3755407,1.08665231431647,854.546277717976,98.97154,340.01642,3.0250476e-05
530975,31944900,2020-01-05 17:35:00,268.4,0.0,2.41642734122713,1900.28490494726,0.0,535.9403,0.01060489,1.83180839612487,1440.53900753498,0.0,380.45105,0.00041829827,1.08665231431647,854.546277717976,147.74239,351.39575,499.13812,1.83180839612487,1440.53900753498,543.82776,397.97974,0.3755407,1.08665231431647,854.546277717976,133.9184,340.01642,3.0250476e-05
530980,31945200,2020-01-05 17:40:00,268.35,0.0,2.41642734122713,1900.28490494726,0.0,535.84546,0.010522198,1.83180839612487,1440.53900753498,0.0,380.451,0.00041833412,1.08665231431647,854.546277717976,147.78192,351.39575,499.17767,1.83180839612487,1440.53900753498,544.9212,397.97974,0.3755407,1.08665231431647,854.546277717976,133.99396,340.01642,3.0250476e-05
530985,31945500,2020-01-05 17:45:00,268.3,0.0,2.41642734122713,1900.28490494726,0.0,534.3528,0.0094007,1.83180839612487,1440.53900753498,0.0,380.45096,0.00041835144,1.08665231431647,854.546277717976,180.02097,351.39575,531.4167,1.83180839612487,1440.53900753498,576.0315,397.97974,0.3755407,1.08665231431647,854.546277717976,173.32661,340.01642,3.0250476e-05
530990,31945800,2020-01-05 17:50:00,268.25,0.0,2.41642734122713,1900.28490494726,0.0,534.3333,0.009381633,1.83180839612487,1440.53900753498,0.0,380.45093,0.00041835872,1.08665231431647,854.546277717976,180.11807,351.39575,531.5138,1.83180839612487,1440.53900753498,577.0282,397.97974,0.3755407,1.08665231431647,854.546277717976,173.49022,340.01642,3.0250474e-05
530995,31946100,2020-01-05 17:55:00,268.2,0.0,2.41642734122713,1900.28490494726,0.0,532.90656,0.0084246425,1.83180839612487,1440.53900753498,0.0,380.45093,0.00041836224,1.08665231431647,854.546277717976,204.54831,351.39575,555.94403,1.83180839612487,1440.53900753498,601.59076,397.97974,0.3755407,1.08665231431647,854.546277717976,203.44214,340.01642,3.0250474e-05
531000,31946400,2020-01-05 18:00:00,268.15,0.0,0.805475780409042,1223.87663044909,0.0,532.9028,0.008417168,0.610602798708289,927.777735844995,0.0,380.45093,0.00041836372,0.36221743810549,550.369692572659,204.6242,351.39575,556.01996,0.610602798708289,927.777735844994,602.3856,397.97974,0.3755407,0.36221743810549,550.369692572659,203.56833,340.01642,3.0250474e-05
531005,31946700,2020-01-05 18:05:00,268.1,0.0,0.805475780409042,1223.87663044909,0.0,518.0975,0.0026130194,0.610602798708289,927.777735844995,0.0,380.45093,0.00041836445,0.36221743810549,550.369692572659,325.0239,351.3947,676.4186,0.610602798708289,927.777735844994,784.1379,397.97974,0.3755407,0.36221743810549,550.369692572659,327.44382,340.0133,3.0230472e-05
531010,31947000,2020-01-05 18:10:00,268.05,0.0,0.805475780409042,1223.87663044909,0.0,518.0921,0.0026190176,0.610602798708289,927.777735844995,0.0,380.45093,0.00041836474,0.36221743810549,550.369692572659,325.34372,351.3947,676.7384,0.610602798708289,927.777735844994,785.40424,397.97974,0.3755407,0.36221743810549,550.369692572659,327.76236,340.0133,3.0230563e-05
531015,31947300,2020-01-05 18:15:00,268.0,0.0,0.805475780409042,1223.87663044909,0.0,518.0916,0.0026195608,0.610602798708289,927.777735844995,0.0,380.45093,0.00041836489,0.36221743810549,550.369692572659,357.53696,351.3947,708.9317,0.610602798708289,927.777735844994,825.2527,397.97974,0.3755407,0.36221743810549,550.369692572659,362.43622,340.0133,3.0230643e-05
531020,31947600,2020-01-05 18:20:00,267.95,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.002619588,0.610602798708289,927.777735844995,0.0,380.45093,0.00041836494,0.36221743810549,550.369692572659,357.6288,351.3947,709.0235,0.610602798708289,927.777735844994,826.4571,397.97974,0.3755407,0.36221743810549,550.369692572659,362.57263,340.0133,3.0230714e-05
531025,31947900,2020-01-05 18:25:00,267.9,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,0.0,380.45093,0.00041836497,0.36221743810549,550.369692572659,379.6507,351.3947,731.0454,0.610602798708289,927.777735844994,850.1621,397.97974,0.3755407,0.36221743810549,550.369692572659,386.6308,340.0133,3.0230778e-05
531030,31948200,2020-01-05 18:30:00,267.85,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,0.0,380.45093,0.00041836497,0.36221743810549,550.369692572659,379.77158,351.3947,731.16626,0.610602798708289,927.777735844995,851.08636,397.97974,0.3755407,0.36221743810549,550.369692572659,386.79565,340.01328,3.0230833e-05
531035,31948500,2020-01-05 18:35:00,267.8,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,40.90838,380.45093,0.00041836497,0.36221743810549,550.369692572659,402.03632,351.3947,753.431,0.610602798708289,927.777735844995,877.62854,397.97974,0.3755407,0.36221743810549,550.369692572659,410.60114,340.01328,3.0230882e-05
531040,31948800,2020-01-05 18:40:00,267.75,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,62.881313,380.45093,0.00041836497,0.36221743810549,550.369692572659,402.09857,351.3947,753.4933,0.610602798708289,927.777735844995,878.44574,397.97974,0.3755407,0.36221743810549,550.369692572659,410.693,340.01328,3.0230927e-05
531045,31949100,2020-01-05 18:45:00,267.7,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,99.226974,380.45093,0.00041836497,0.36221743810549,550.369692572659,421.4545,351.3947,772.8492,0.610602798708289,927.777735844995,900.7924,397.97974,0.3755407,0.36221743810549,550.369692572659,431.12048,340.01328,3.0230965e-05
531050,31949400,2020-01-05 18:50:00,267.65,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,100.9455,380.45093,0.00041836497,0.36221743810549,550.369692572659,421.5583,351.3947,772.953,0.610602798708289,927.777735844994,901.65765,397.97974,0.3755407,0.36221743810549,550.369692572659,431.2572,340.01328,3.0231e-05
531055,31949700,2020-01-05 18:55:00,267.6,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,136.96205,380.45093,0.00041836497,0.36221743810549,550.369692572659,438.54892,351.3947,789.9436,0.610602798708289,927.777735844994,920.79333,397.97974,0.3755407,0.36221743810549,550.369692572659,448.962,340.01328,3.023103e-05
531060,31950000,2020-01-05 19:00:00,267.55,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,138.6666,380.45093,0.00041836497,0.36221743810549,550.369692572659,438.63947,351.3947,790.0342,0.610602798708289,927.777735844995,921.5349,397.97974,0.3755407,0.36221743810549,550.369692572659,449.0797,340.01328,3.0231056e-05
531065,31950300,2020-01-05 19:05:00,267.49335,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,175.75383,380.45093,0.00041836497,0.36221743810549,550.369692572659,454.43076,351.3947,805.82544,0.610602798708289,927.777735844994,939.35114,397.97974,0.3755407,0.36221743810549,550.369692572659,465.18817,340.01328,3.0231082e-05
531070,31950600,2020-01-05 19:10:00,267.42453,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,177.49791,380.45093,0.00041836497,0.36221743810549,550.369692572659,454.51483,351.3947,805.90955,0.610602798708289,927.777735844995,940.04706,397.97974,0.3755407,0.36221743810549,550.369692572659,465.29507,340.01328,3.0231102e-05
