time,ElecLoads[core_zn],ElecLoads[perimeter_zn_1],ElecLoads[perimeter_zn_2],ElecLoads[perimeter_zn_3],ElecLoads[perimeter_zn_4],tdl
87667200,241.55124,183.1083,108.6222,183.1083,108.6222,5
87670800,80.51708,61.0361,36.2074,61.0361,36.2074,5
87674400,80.51708,61.0361,36.2074,61.0361,36.2074,20
87678000,80.51708,61.0361,36.2074,61.0361,36.2074,20
87681600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87685200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87688800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87692400,80.51708,61.0361,36.2074,61.0361,36.2074,20
87696000,80.51708,61.0361,36.2074,61.0361,36.2074,20
87699600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87703200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87706800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87710400,80.51708,61.0361,36.2074,61.0361,36.2074,20
87714000,80.51708,61.0361,36.2074,61.0361,36.2074,20
87717600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87721200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87724800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87728400,80.51708,61.0361,36.2074,61.0361,36.2074,20
87732000,80.51708,61.0361,36.2074,61.0361,36.2074,20
87735600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87739200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87742800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87746400,80.51708,61.0361,36.2074,61.0361,36.2074,5
87750000,80.51708,61.0361,36.2074,61.0361,36.2074,5
87753600,80.51708,61.0361,36.2074,61.0361,36.2074,5
87757200,80.51708,61.0361,36.2074,61.0361,36.2074,5
87760800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87764400,80.51708,61.0361,36.2074,61.0361,36.2074,20
87768000,80.51708,61.0361,36.2074,61.0361,36.2074,20
87771600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87775200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87778800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87782400,80.51708,61.0361,36.2074,61.0361,36.2074,20
87786000,80.51708,61.0361,36.2074,61.0361,36.2074,20
87789600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87793200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87796800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87800400,161.03416,122.0722,72.4148,122.0722,72.4148,20
87804000,161.03416,122.0722,72.4148,122.0722,72.4148,20
87807600,483.10248,366.2166,217.2444,366.2166,217.2444,20
87811200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87814800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87818400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87822000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87825600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87829200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87832800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
87836400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
87840000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
87843600,805.1708,610.361,362.074,610.361,362.074,5
87847200,483.10248,366.2166,217.2444,366.2166,217.2444,20
87850800,483.10248,366.2166,217.2444,366.2166,217.2444,20
87854400,322.06832,244.1444,144.8296,244.1444,144.8296,20
87858000,322.06832,244.1444,144.8296,244.1444,144.8296,20
87861600,161.03416,122.0722,72.4148,122.0722,72.4148,20
87865200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87868800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87872400,80.51708,61.0361,36.2074,61.0361,36.2074,20
87876000,80.51708,61.0361,36.2074,61.0361,36.2074,20
87879600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87883200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87886800,161.03416,122.0722,72.4148,122.0722,72.4148,20
87890400,161.03416,122.0722,72.4148,122.0722,72.4148,20
87894000,483.10248,366.2166,217.2444,366.2166,217.2444,20
87897600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87901200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87904800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87908400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87912000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87915600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87919200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
87922800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
87926400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
87930000,805.1708,610.361,362.074,610.361,362.074,5
87933600,483.10248,366.2166,217.2444,366.2166,217.2444,20
87937200,483.10248,366.2166,217.2444,366.2166,217.2444,20
87940800,322.06832,244.1444,144.8296,244.1444,144.8296,20
87944400,322.06832,244.1444,144.8296,244.1444,144.8296,20
87948000,161.03416,122.0722,72.4148,122.0722,72.4148,20
87951600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87955200,80.51708,61.0361,36.2074,61.0361,36.2074,20
87958800,80.51708,61.0361,36.2074,61.0361,36.2074,20
87962400,80.51708,61.0361,36.2074,61.0361,36.2074,20
87966000,80.51708,61.0361,36.2074,61.0361,36.2074,20
87969600,80.51708,61.0361,36.2074,61.0361,36.2074,20
87973200,161.03416,122.0722,72.4148,122.0722,72.4148,20
87976800,161.03416,122.0722,72.4148,122.0722,72.4148,20
87980400,483.10248,366.2166,217.2444,366.2166,217.2444,20
87984000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87987600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87991200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87994800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
87998400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88002000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88005600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88009200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88012800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88016400,805.1708,610.361,362.074,610.361,362.074,5
88020000,483.10248,366.2166,217.2444,366.2166,217.2444,20
88023600,483.10248,366.2166,217.2444,366.2166,217.2444,20
88027200,322.06832,244.1444,144.8296,244.1444,144.8296,20
88030800,322.06832,244.1444,144.8296,244.1444,144.8296,20
88034400,161.03416,122.0722,72.4148,122.0722,72.4148,20
88038000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88041600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88045200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88048800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88052400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88056000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88059600,161.03416,122.0722,72.4148,122.0722,72.4148,20
88063200,161.03416,122.0722,72.4148,122.0722,72.4148,20
88066800,483.10248,366.2166,217.2444,366.2166,217.2444,20
88070400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88074000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88077600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88081200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88084800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88088400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88092000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88095600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88099200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88102800,805.1708,610.361,362.074,610.361,362.074,5
88106400,483.10248,366.2166,217.2444,366.2166,217.2444,20
88110000,483.10248,366.2166,217.2444,366.2166,217.2444,20
88113600,322.06832,244.1444,144.8296,244.1444,144.8296,20
88117200,322.06832,244.1444,144.8296,244.1444,144.8296,20
88120800,161.03416,122.0722,72.4148,122.0722,72.4148,20
88124400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88128000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88131600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88135200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88138800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88142400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88146000,161.03416,122.0722,72.4148,122.0722,72.4148,20
88149600,161.03416,122.0722,72.4148,122.0722,72.4148,20
88153200,483.10248,366.2166,217.2444,366.2166,217.2444,20
88156800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88160400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88164000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88167600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88171200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88174800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88178400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88182000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88185600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88189200,805.1708,610.361,362.074,610.361,362.074,5
88192800,483.10248,366.2166,217.2444,366.2166,217.2444,20
88196400,483.10248,366.2166,217.2444,366.2166,217.2444,20
88200000,322.06832,244.1444,144.8296,244.1444,144.8296,20
88203600,322.06832,244.1444,144.8296,244.1444,144.8296,20
88207200,161.03416,122.0722,72.4148,122.0722,72.4148,20
88210800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88214400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88218000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88221600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88225200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88228800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88232400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88236000,161.03416,122.0722,72.4148,122.0722,72.4148,20
88239600,161.03416,122.0722,72.4148,122.0722,72.4148,20
88243200,483.10248,366.2166,217.2444,366.2166,217.2444,20
88246800,483.10248,366.2166,217.2444,366.2166,217.2444,20
88250400,483.10248,366.2166,217.2444,366.2166,217.2444,20
88254000,483.10248,366.2166,217.2444,366.2166,217.2444,20
88257600,241.55124,183.1083,108.6222,183.1083,108.6222,20
88261200,241.55124,183.1083,108.6222,183.1083,108.6222,20
88264800,241.55124,183.1083,108.6222,183.1083,108.6222,5
88268400,241.55124,183.1083,108.6222,183.1083,108.6222,5
88272000,241.55124,183.1083,108.6222,183.1083,108.6222,5
88275600,80.51708,61.0361,36.2074,61.0361,36.2074,5
88279200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88282800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88286400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88290000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88293600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88297200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88300800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88304400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88308000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88311600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88315200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88318800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88322400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88326000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88329600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88333200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88336800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88340400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88344000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88347600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88351200,80.51708,61.0361,36.2074,61.0361,36.2074,5
88354800,80.51708,61.0361,36.2074,61.0361,36.2074,5
88358400,80.51708,61.0361,36.2074,61.0361,36.2074,5
88362000,80.51708,61.0361,36.2074,61.0361,36.2074,5
88365600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88369200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88372800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88376400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88380000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88383600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88387200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88390800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88394400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88398000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88401600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88405200,161.03416,122.0722,72.4148,122.0722,72.4148,20
88408800,161.03416,122.0722,72.4148,122.0722,72.4148,20
88412400,483.10248,366.2166,217.2444,366.2166,217.2444,20
88416000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88419600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88423200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88426800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88430400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88434000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88437600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88441200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88444800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88448400,805.1708,610.361,362.074,610.361,362.074,5
88452000,483.10248,366.2166,217.2444,366.2166,217.2444,20
88455600,483.10248,366.2166,217.2444,366.2166,217.2444,20
88459200,322.06832,244.1444,144.8296,244.1444,144.8296,20
88462800,322.06832,244.1444,144.8296,244.1444,144.8296,20
88466400,161.03416,122.0722,72.4148,122.0722,72.4148,20
88470000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88473600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88477200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88480800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88484400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88488000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88491600,161.03416,122.0722,72.4148,122.0722,72.4148,20
88495200,161.03416,122.0722,72.4148,122.0722,72.4148,20
88498800,483.10248,366.2166,217.2444,366.2166,217.2444,20
88502400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88506000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88509600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88513200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88516800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88520400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88524000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88527600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88531200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88534800,805.1708,610.361,362.074,610.361,362.074,5
88538400,483.10248,366.2166,217.2444,366.2166,217.2444,20
88542000,483.10248,366.2166,217.2444,366.2166,217.2444,20
88545600,322.06832,244.1444,144.8296,244.1444,144.8296,20
88549200,322.06832,244.1444,144.8296,244.1444,144.8296,20
88552800,161.03416,122.0722,72.4148,122.0722,72.4148,20
88556400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88560000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88563600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88567200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88570800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88574400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88578000,161.03416,122.0722,72.4148,122.0722,72.4148,20
88581600,161.03416,122.0722,72.4148,122.0722,72.4148,20
88585200,483.10248,366.2166,217.2444,366.2166,217.2444,20
88588800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88592400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88596000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88599600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88603200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88606800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88610400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88614000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88617600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88621200,805.1708,610.361,362.074,610.361,362.074,5
88624800,483.10248,366.2166,217.2444,366.2166,217.2444,20
88628400,483.10248,366.2166,217.2444,366.2166,217.2444,20
88632000,322.06832,244.1444,144.8296,244.1444,144.8296,20
88635600,322.06832,244.1444,144.8296,244.1444,144.8296,20
88639200,161.03416,122.0722,72.4148,122.0722,72.4148,20
88642800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88646400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88650000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88653600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88657200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88660800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88664400,161.03416,122.0722,72.4148,122.0722,72.4148,20
88668000,161.03416,122.0722,72.4148,122.0722,72.4148,20
88671600,483.10248,366.2166,217.2444,366.2166,217.2444,20
88675200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88678800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88682400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88686000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88689600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88693200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88696800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88700400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88704000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88707600,805.1708,610.361,362.074,610.361,362.074,5
88711200,483.10248,366.2166,217.2444,366.2166,217.2444,20
88714800,483.10248,366.2166,217.2444,366.2166,217.2444,20
88718400,322.06832,244.1444,144.8296,244.1444,144.8296,20
88722000,322.06832,244.1444,144.8296,244.1444,144.8296,20
88725600,161.03416,122.0722,72.4148,122.0722,72.4148,20
88729200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88732800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88736400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88740000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88743600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88747200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88750800,161.03416,122.0722,72.4148,122.0722,72.4148,20
88754400,161.03416,122.0722,72.4148,122.0722,72.4148,20
88758000,483.10248,366.2166,217.2444,366.2166,217.2444,20
88761600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88765200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88768800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88772400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88776000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88779600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
88783200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88786800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88790400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
88794000,805.1708,610.361,362.074,610.361,362.074,5
88797600,483.10248,366.2166,217.2444,366.2166,217.2444,20
88801200,483.10248,366.2166,217.2444,366.2166,217.2444,20
88804800,322.06832,244.1444,144.8296,244.1444,144.8296,20
88808400,322.06832,244.1444,144.8296,244.1444,144.8296,20
88812000,161.03416,122.0722,72.4148,122.0722,72.4148,20
88815600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88819200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88822800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88826400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88830000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88833600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88837200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88840800,161.03416,122.0722,72.4148,122.0722,72.4148,20
88844400,161.03416,122.0722,72.4148,122.0722,72.4148,20
88848000,483.10248,366.2166,217.2444,366.2166,217.2444,20
88851600,483.10248,366.2166,217.2444,366.2166,217.2444,20
88855200,483.10248,366.2166,217.2444,366.2166,217.2444,20
88858800,483.10248,366.2166,217.2444,366.2166,217.2444,20
88862400,241.55124,183.1083,108.6222,183.1083,108.6222,20
88866000,241.55124,183.1083,108.6222,183.1083,108.6222,20
88869600,241.55124,183.1083,108.6222,183.1083,108.6222,5
88873200,241.55124,183.1083,108.6222,183.1083,108.6222,5
88876800,241.55124,183.1083,108.6222,183.1083,108.6222,5
88880400,80.51708,61.0361,36.2074,61.0361,36.2074,5
88884000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88887600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88891200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88894800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88898400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88902000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88905600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88909200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88912800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88916400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88920000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88923600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88927200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88930800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88934400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88938000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88941600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88945200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88948800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88952400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88956000,80.51708,61.0361,36.2074,61.0361,36.2074,5
88959600,80.51708,61.0361,36.2074,61.0361,36.2074,5
88963200,80.51708,61.0361,36.2074,61.0361,36.2074,5
88966800,80.51708,61.0361,36.2074,61.0361,36.2074,5
88970400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88974000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88977600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88981200,80.51708,61.0361,36.2074,61.0361,36.2074,20
88984800,80.51708,61.0361,36.2074,61.0361,36.2074,20
88988400,80.51708,61.0361,36.2074,61.0361,36.2074,20
88992000,80.51708,61.0361,36.2074,61.0361,36.2074,20
88995600,80.51708,61.0361,36.2074,61.0361,36.2074,20
88999200,80.51708,61.0361,36.2074,61.0361,36.2074,20
89002800,80.51708,61.0361,36.2074,61.0361,36.2074,20
89006400,80.51708,61.0361,36.2074,61.0361,36.2074,20
89010000,161.03416,122.0722,72.4148,122.0722,72.4148,20
89013600,161.03416,122.0722,72.4148,122.0722,72.4148,20
89017200,483.10248,366.2166,217.2444,366.2166,217.2444,20
89020800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89024400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89028000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89031600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89035200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89038800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89042400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89046000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89049600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89053200,805.1708,610.361,362.074,610.361,362.074,5
89056800,483.10248,366.2166,217.2444,366.2166,217.2444,20
89060400,483.10248,366.2166,217.2444,366.2166,217.2444,20
89064000,322.06832,244.1444,144.8296,244.1444,144.8296,20
89067600,322.06832,244.1444,144.8296,244.1444,144.8296,20
89071200,161.03416,122.0722,72.4148,122.0722,72.4148,20
89074800,80.51708,61.0361,36.2074,61.0361,36.2074,20
89078400,80.51708,61.0361,36.2074,61.0361,36.2074,20
89082000,80.51708,61.0361,36.2074,61.0361,36.2074,20
89085600,80.51708,61.0361,36.2074,61.0361,36.2074,20
89089200,80.51708,61.0361,36.2074,61.0361,36.2074,20
89092800,80.51708,61.0361,36.2074,61.0361,36.2074,20
89096400,161.03416,122.0722,72.4148,122.0722,72.4148,20
89100000,161.03416,122.0722,72.4148,122.0722,72.4148,20
89103600,483.10248,366.2166,217.2444,366.2166,217.2444,20
89107200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89110800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89114400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89118000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89121600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89125200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89128800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89132400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89136000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89139600,805.1708,610.361,362.074,610.361,362.074,5
89143200,483.10248,366.2166,217.2444,366.2166,217.2444,20
89146800,483.10248,366.2166,217.2444,366.2166,217.2444,20
89150400,322.06832,244.1444,144.8296,244.1444,144.8296,20
89154000,322.06832,244.1444,144.8296,244.1444,144.8296,20
89157600,161.03416,122.0722,72.4148,122.0722,72.4148,20
89161200,80.51708,61.0361,36.2074,61.0361,36.2074,20
89164800,80.51708,61.0361,36.2074,61.0361,36.2074,20
89168400,80.51708,61.0361,36.2074,61.0361,36.2074,20
89172000,80.51708,61.0361,36.2074,61.0361,36.2074,20
89175600,80.51708,61.0361,36.2074,61.0361,36.2074,20
89179200,80.51708,61.0361,36.2074,61.0361,36.2074,20
89182800,161.03416,122.0722,72.4148,122.0722,72.4148,20
89186400,161.03416,122.0722,72.4148,122.0722,72.4148,20
89190000,483.10248,366.2166,217.2444,366.2166,217.2444,20
89193600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89197200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89200800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89204400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89208000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89211600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
89215200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89218800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89222400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
89226000,805.1708,610.361,362.074,610.361,362.074,5
89229600,483.10248,366.2166,217.2444,366.2166,217.2444,20
89233200,483.10248,366.2166,217.2444,366.2166,217.2444,20
89236800,322.06832,244.1444,144.8296,244.1444,144.8296,20
89240400,322.06832,244.1444,144.8296,244.1444,144.8296,20
89244000,161.03416,122.0722,72.4148,122.0722,72.4148,20
